date,tco
2015/09/21 00:00:00,27.5538
2015/09/22 00:00:00,27.5574
2015/09/23 00:00:00,27.5611
2015/09/24 00:00:00,27.5648
2015/09/25 00:00:00,27.5685
2015/09/26 00:00:00,27.5722
2015/09/27 00:00:00,27.5759
2015/09/28 00:00:00,27.5795
2015/09/29 00:00:00,27.5832
2015/09/30 00:00:00,27.5869
2015/10/01 00:00:00,27.5906
2015/10/02 00:00:00,27.5943
2015/10/03 00:00:00,27.598
2015/10/04 00:00:00,27.6017
2015/10/05 00:00:00,27.6054
2015/10/06 00:00:00,27.6091
2015/10/07 00:00:00,27.6127
2015/10/08 00:00:00,27.6164
2015/10/09 00:00:00,27.6201
2015/10/10 00:00:00,27.6238
2015/10/11 00:00:00,27.6275
2015/10/12 00:00:00,27.6312
2015/10/13 00:00:00,27.6349
2015/10/14 00:00:00,27.6386
2015/10/15 00:00:00,27.6423
2015/10/16 00:00:00,27.646
2015/10/17 00:00:00,27.6497
2015/10/18 00:00:00,27.6534
2015/10/19 00:00:00,27.6571
2015/10/20 00:00:00,27.6608
2015/10/21 00:00:00,27.6645
2015/10/22 00:00:00,27.6682
2015/10/23 00:00:00,27.6719
2015/10/24 00:00:00,27.6756
2015/10/25 00:00:00,27.6793
2015/10/26 00:00:00,27.683
2015/10/27 00:00:00,27.6867
2015/10/28 00:00:00,27.6904
2015/10/29 00:00:00,27.6941
2015/10/30 00:00:00,27.6978
2015/10/31 00:00:00,27.7015
2015/11/01 00:00:00,27.7052
2015/11/02 00:00:00,27.7089
2015/11/03 00:00:00,27.7126
2015/11/04 00:00:00,27.7163
2015/11/05 00:00:00,27.72
2015/11/06 00:00:00,27.7237
2015/11/07 00:00:00,27.7274
2015/11/08 00:00:00,27.7311
2015/11/09 00:00:00,27.7348
2015/11/10 00:00:00,27.7385
2015/11/11 00:00:00,27.7422
2015/11/12 00:00:00,27.7459
2015/11/13 00:00:00,27.7497
2015/11/14 00:00:00,27.7534
2015/11/15 00:00:00,27.7571
2015/11/16 00:00:00,27.7608
2015/11/17 00:00:00,27.7645
2015/11/18 00:00:00,27.7682
2015/11/19 00:00:00,27.7719
2015/11/20 00:00:00,27.7756
2015/11/21 00:00:00,27.7793
2015/11/22 00:00:00,27.7831
2015/11/23 00:00:00,27.7868
2015/11/24 00:00:00,27.7905
2015/11/25 00:00:00,27.7942
2015/11/26 00:00:00,27.7979
2015/11/27 00:00:00,27.8016
2015/11/28 00:00:00,27.8054
2015/11/29 00:00:00,27.8091
2015/11/30 00:00:00,27.8128
2015/12/01 00:00:00,27.8165
2015/12/02 00:00:00,27.8202
2015/12/03 00:00:00,27.8239
2015/12/04 00:00:00,27.8277
2015/12/05 00:00:00,27.8314
2015/12/06 00:00:00,27.8351
2015/12/07 00:00:00,27.8388
2015/12/08 00:00:00,27.8425
2015/12/09 00:00:00,27.8463
2015/12/10 00:00:00,27.85
2015/12/11 00:00:00,27.8537
2015/12/12 00:00:00,27.8574
2015/12/13 00:00:00,27.8612
2015/12/14 00:00:00,27.8649
2015/12/15 00:00:00,27.8686
2015/12/16 00:00:00,27.8723
2015/12/17 00:00:00,27.8761
2015/12/18 00:00:00,27.8798
2015/12/19 00:00:00,27.8835
2015/12/20 00:00:00,27.8872
2015/12/21 00:00:00,27.891
2015/12/22 00:00:00,27.8947
2015/12/23 00:00:00,27.8984
2015/12/24 00:00:00,27.9022
2015/12/25 00:00:00,27.9059
2015/12/26 00:00:00,27.9096
2015/12/27 00:00:00,27.9133
2015/12/28 00:00:00,27.9171
2015/12/29 00:00:00,27.9208
2015/12/30 00:00:00,27.9245
2015/12/31 00:00:00,27.9283
2016/01/01 00:00:00,27.932
2016/01/02 00:00:00,27.9357
2016/01/03 00:00:00,27.9394
2016/01/04 00:00:00,27.9432
2016/01/05 00:00:00,27.9469
2016/01/06 00:00:00,27.9506
2016/01/07 00:00:00,27.9543
2016/01/08 00:00:00,27.9581
2016/01/09 00:00:00,27.9618
2016/01/10 00:00:00,27.9655
2016/01/11 00:00:00,27.9693
2016/01/12 00:00:00,27.973
2016/01/13 00:00:00,27.9767
2016/01/14 00:00:00,27.9804
2016/01/15 00:00:00,27.9842
2016/01/16 00:00:00,27.9879
2016/01/17 00:00:00,27.9916
2016/01/18 00:00:00,27.9954
2016/01/19 00:00:00,27.9991
2016/01/20 00:00:00,28.0028
2016/01/21 00:00:00,28.0066
2016/01/22 00:00:00,28.0103
2016/01/23 00:00:00,28.014
2016/01/24 00:00:00,28.0178
2016/01/25 00:00:00,28.0215
2016/01/26 00:00:00,28.0252
2016/01/27 00:00:00,28.029
2016/01/28 00:00:00,28.0327
2016/01/29 00:00:00,28.0365
2016/01/30 00:00:00,28.0402
2016/01/31 00:00:00,28.0439
2016/02/01 00:00:00,28.0477
2016/02/02 00:00:00,28.0514
2016/02/03 00:00:00,28.0551
2016/02/04 00:00:00,28.0589
2016/02/05 00:00:00,28.0626
2016/02/06 00:00:00,28.0664
2016/02/07 00:00:00,28.0701
2016/02/08 00:00:00,28.0739
2016/02/09 00:00:00,28.0776
2016/02/10 00:00:00,28.0813
2016/02/11 00:00:00,28.0851
2016/02/12 00:00:00,28.0888
2016/02/13 00:00:00,28.0926
2016/02/14 00:00:00,28.0963
2016/02/15 00:00:00,28.1001
2016/02/16 00:00:00,28.1038
2016/02/17 00:00:00,28.1076
2016/02/18 00:00:00,28.1113
2016/02/19 00:00:00,28.115
2016/02/20 00:00:00,28.1188
2016/02/21 00:00:00,28.1225
2016/02/22 00:00:00,28.1263
2016/02/23 00:00:00,28.13
2016/02/24 00:00:00,28.1338
2016/02/25 00:00:00,28.1375
2016/02/26 00:00:00,28.1413
2016/02/27 00:00:00,28.145
2016/02/28 00:00:00,28.1488
2016/02/29 00:00:00,28.1526
2016/03/01 00:00:00,28.1563
2016/03/02 00:00:00,28.1601
2016/03/03 00:00:00,28.1638
2016/03/04 00:00:00,28.1676
2016/03/05 00:00:00,28.1713
2016/03/06 00:00:00,28.1751
2016/03/07 00:00:00,28.1788
2016/03/08 00:00:00,28.1826
2016/03/09 00:00:00,28.1863
2016/03/10 00:00:00,28.1901
2016/03/11 00:00:00,28.1939
2016/03/12 00:00:00,28.1976
2016/03/13 00:00:00,28.2014
2016/03/14 00:00:00,28.2051
2016/03/15 00:00:00,28.2089
2016/03/16 00:00:00,28.2127
2016/03/17 00:00:00,28.2164
2016/03/18 00:00:00,28.2202
2016/03/19 00:00:00,28.2239
2016/03/20 00:00:00,28.2277
2016/03/21 00:00:00,28.2315
2016/03/22 00:00:00,28.2352
2016/03/23 00:00:00,28.239
2016/03/24 00:00:00,28.2428
2016/03/25 00:00:00,28.2465
2016/03/26 00:00:00,28.2503
2016/03/27 00:00:00,28.2541
2016/03/28 00:00:00,28.2578
2016/03/29 00:00:00,28.2616
2016/03/30 00:00:00,28.2654
2016/03/31 00:00:00,28.2691
2016/04/01 00:00:00,28.2729
2016/04/02 00:00:00,28.2767
2016/04/03 00:00:00,28.2804
2016/04/04 00:00:00,28.2842
2016/04/05 00:00:00,28.288
2016/04/06 00:00:00,28.2918
2016/04/07 00:00:00,28.2955
2016/04/08 00:00:00,28.2993
2016/04/09 00:00:00,28.3031
2016/04/10 00:00:00,28.3068
2016/04/11 00:00:00,28.3106
2016/04/12 00:00:00,28.3144
2016/04/13 00:00:00,28.3182
2016/04/14 00:00:00,28.3219
2016/04/15 00:00:00,28.3257
2016/04/16 00:00:00,28.3295
2016/04/17 00:00:00,28.3333
2016/04/18 00:00:00,28.337
2016/04/19 00:00:00,28.3408
2016/04/20 00:00:00,28.3446
2016/04/21 00:00:00,28.3484
2016/04/22 00:00:00,28.3522
2016/04/23 00:00:00,28.3559
2016/04/24 00:00:00,28.3597
2016/04/25 00:00:00,28.3635
2016/04/26 00:00:00,28.3673
2016/04/27 00:00:00,28.3711
2016/04/28 00:00:00,28.3748
2016/04/29 00:00:00,28.3786
2016/04/30 00:00:00,28.3824
2016/05/01 00:00:00,28.3862
2016/05/02 00:00:00,28.39
2016/05/03 00:00:00,28.3938
2016/05/04 00:00:00,28.3976
2016/05/05 00:00:00,28.4013
2016/05/06 00:00:00,28.4051
2016/05/07 00:00:00,28.4089
2016/05/08 00:00:00,28.4127
2016/05/09 00:00:00,28.4165
2016/05/10 00:00:00,28.4203
2016/05/11 00:00:00,28.4241
2016/05/12 00:00:00,28.4279
2016/05/13 00:00:00,28.4316
2016/05/14 00:00:00,28.4354
2016/05/15 00:00:00,28.4392
2016/05/16 00:00:00,28.443
2016/05/17 00:00:00,28.4468
2016/05/18 00:00:00,28.4506
2016/05/19 00:00:00,28.4544
2016/05/20 00:00:00,28.4582
2016/05/21 00:00:00,28.462
2016/05/22 00:00:00,28.4658
2016/05/23 00:00:00,28.4696
2016/05/24 00:00:00,28.4734
2016/05/25 00:00:00,28.4772
2016/05/26 00:00:00,28.481
2016/05/27 00:00:00,28.4848
2016/05/28 00:00:00,28.4886
2016/05/29 00:00:00,28.4923
2016/05/30 00:00:00,28.4961
2016/05/31 00:00:00,28.4999
2016/06/01 00:00:00,28.5037
2016/06/02 00:00:00,28.5075
2016/06/03 00:00:00,28.5113
2016/06/04 00:00:00,28.5151
2016/06/05 00:00:00,28.5189
2016/06/06 00:00:00,28.5228
2016/06/07 00:00:00,28.5266
2016/06/08 00:00:00,28.5304
2016/06/09 00:00:00,28.5342
2016/06/10 00:00:00,28.538
2016/06/11 00:00:00,28.5418
2016/06/12 00:00:00,28.5456
2016/06/13 00:00:00,28.5494
2016/06/14 00:00:00,28.5532
2016/06/15 00:00:00,28.557
2016/06/16 00:00:00,28.5608
2016/06/17 00:00:00,28.5646
2016/06/18 00:00:00,28.5684
2016/06/19 00:00:00,28.5722
2016/06/20 00:00:00,28.576
2016/06/21 00:00:00,28.5798
2016/06/22 00:00:00,28.5837
2016/06/23 00:00:00,28.5875
2016/06/24 00:00:00,28.5913
2016/06/25 00:00:00,28.5951
2016/06/26 00:00:00,28.5989
2016/06/27 00:00:00,28.6027
2016/06/28 00:00:00,28.6065
2016/06/29 00:00:00,28.6103
2016/06/30 00:00:00,28.6142
2016/07/01 00:00:00,28.618
2016/07/02 00:00:00,28.6218
2016/07/03 00:00:00,28.6256
2016/07/04 00:00:00,28.6294
2016/07/05 00:00:00,28.6332
2016/07/06 00:00:00,28.637
2016/07/07 00:00:00,28.6409
2016/07/08 00:00:00,28.6447
2016/07/09 00:00:00,28.6485
2016/07/10 00:00:00,28.6523
2016/07/11 00:00:00,28.6561
2016/07/12 00:00:00,28.66
2016/07/13 00:00:00,28.6638
2016/07/14 00:00:00,28.6676
2016/07/15 00:00:00,28.6714
2016/07/16 00:00:00,28.6752
2016/07/17 00:00:00,28.6791
2016/07/18 00:00:00,28.6829
2016/07/19 00:00:00,28.6867
2016/07/20 00:00:00,28.6905
2016/07/21 00:00:00,28.6944
2016/07/22 00:00:00,28.6982
2016/07/23 00:00:00,28.702
2016/07/24 00:00:00,28.7058
2016/07/25 00:00:00,28.7097
2016/07/26 00:00:00,28.7135
2016/07/27 00:00:00,28.7173
2016/07/28 00:00:00,28.7212
2016/07/29 00:00:00,28.725
2016/07/30 00:00:00,28.7288
2016/07/31 00:00:00,28.7326
2016/08/01 00:00:00,28.7365
2016/08/02 00:00:00,28.7403
2016/08/03 00:00:00,28.7441
2016/08/04 00:00:00,28.748
2016/08/05 00:00:00,28.7518
2016/08/06 00:00:00,28.7556
2016/08/07 00:00:00,28.7595
2016/08/08 00:00:00,28.7633
2016/08/09 00:00:00,28.7671
2016/08/10 00:00:00,28.771
2016/08/11 00:00:00,28.7748
2016/08/12 00:00:00,28.7786
2016/08/13 00:00:00,28.7825
2016/08/14 00:00:00,28.7863
2016/08/15 00:00:00,28.7902
2016/08/16 00:00:00,28.794
2016/08/17 00:00:00,28.7978
2016/08/18 00:00:00,28.8017
2016/08/19 00:00:00,28.8055
2016/08/20 00:00:00,28.8094
2016/08/21 00:00:00,28.8132
2016/08/22 00:00:00,28.817
2016/08/23 00:00:00,28.8209
2016/08/24 00:00:00,28.8247
2016/08/25 00:00:00,28.8286
2016/08/26 00:00:00,28.8324
2016/08/27 00:00:00,28.8362
2016/08/28 00:00:00,28.8401
2016/08/29 00:00:00,28.8439
2016/08/30 00:00:00,28.8478
2016/08/31 00:00:00,28.8516
2016/09/01 00:00:00,28.8555
2016/09/02 00:00:00,28.8593
2016/09/03 00:00:00,28.8632
2016/09/04 00:00:00,28.867
2016/09/05 00:00:00,28.8709
2016/09/06 00:00:00,28.8747
2016/09/07 00:00:00,28.8786
2016/09/08 00:00:00,28.8824
2016/09/09 00:00:00,28.8863
2016/09/10 00:00:00,28.8901
2016/09/11 00:00:00,28.894
2016/09/12 00:00:00,28.8978
2016/09/13 00:00:00,28.9017
2016/09/14 00:00:00,28.9055
2016/09/15 00:00:00,28.9094
2016/09/16 00:00:00,28.9132
2016/09/17 00:00:00,28.9171
2016/09/18 00:00:00,28.9209
2016/09/19 00:00:00,28.9248
2016/09/20 00:00:00,28.9287
2016/09/21 00:00:00,28.9325
2016/09/22 00:00:00,28.9364
2016/09/23 00:00:00,28.9402
2016/09/24 00:00:00,28.9441
2016/09/25 00:00:00,28.9479
2016/09/26 00:00:00,28.9518
2016/09/27 00:00:00,28.9557
2016/09/28 00:00:00,28.9595
2016/09/29 00:00:00,28.9634
2016/09/30 00:00:00,28.9672
2016/10/01 00:00:00,28.9711
2016/10/02 00:00:00,28.975
2016/10/03 00:00:00,28.9788
2016/10/04 00:00:00,28.9827
2016/10/05 00:00:00,28.9866
2016/10/06 00:00:00,28.9904
2016/10/07 00:00:00,28.9943
2016/10/08 00:00:00,28.9982
2016/10/09 00:00:00,29.002
2016/10/10 00:00:00,29.0059
2016/10/11 00:00:00,29.0098
2016/10/12 00:00:00,29.0136
2016/10/13 00:00:00,29.0175
2016/10/14 00:00:00,29.0214
2016/10/15 00:00:00,29.0252
2016/10/16 00:00:00,29.0291
2016/10/17 00:00:00,29.033
2016/10/18 00:00:00,29.0368
2016/10/19 00:00:00,29.0407
2016/10/20 00:00:00,29.0446
2016/10/21 00:00:00,29.0484
2016/10/22 00:00:00,29.0523
2016/10/23 00:00:00,29.0562
2016/10/24 00:00:00,29.0601
2016/10/25 00:00:00,29.0639
2016/10/26 00:00:00,29.0678
2016/10/27 00:00:00,29.0717
2016/10/28 00:00:00,29.0756
2016/10/29 00:00:00,29.0794
2016/10/30 00:00:00,29.0833
2016/10/31 00:00:00,29.0872
2016/11/01 00:00:00,29.0911
2016/11/02 00:00:00,29.095
2016/11/03 00:00:00,29.0988
2016/11/04 00:00:00,29.1027
2016/11/05 00:00:00,29.1066
2016/11/06 00:00:00,29.1105
2016/11/07 00:00:00,29.1144
2016/11/08 00:00:00,29.1182
2016/11/09 00:00:00,29.1221
2016/11/10 00:00:00,29.126
2016/11/11 00:00:00,29.1299
2016/11/12 00:00:00,29.1338
2016/11/13 00:00:00,29.1376
2016/11/14 00:00:00,29.1415
2016/11/15 00:00:00,29.1454
2016/11/16 00:00:00,29.1493
2016/11/17 00:00:00,29.1532
2016/11/18 00:00:00,29.1571
2016/11/19 00:00:00,29.161
2016/11/20 00:00:00,29.1649
2016/11/21 00:00:00,29.1687
2016/11/22 00:00:00,29.1726
2016/11/23 00:00:00,29.1765
2016/11/24 00:00:00,29.1804
2016/11/25 00:00:00,29.1843
2016/11/26 00:00:00,29.1882
2016/11/27 00:00:00,29.1921
2016/11/28 00:00:00,29.196
2016/11/29 00:00:00,29.1999
2016/11/30 00:00:00,29.2038
2016/12/01 00:00:00,29.2076
2016/12/02 00:00:00,29.2115
2016/12/03 00:00:00,29.2154
2016/12/04 00:00:00,29.2193
2016/12/05 00:00:00,29.2232
2016/12/06 00:00:00,29.2271
2016/12/07 00:00:00,29.231
2016/12/08 00:00:00,29.2349
2016/12/09 00:00:00,29.2388
2016/12/10 00:00:00,29.2427
2016/12/11 00:00:00,29.2466
2016/12/12 00:00:00,29.2505
2016/12/13 00:00:00,29.2544
2016/12/14 00:00:00,29.2583
2016/12/15 00:00:00,29.2622
2016/12/16 00:00:00,29.2661
2016/12/17 00:00:00,29.27
2016/12/18 00:00:00,29.2739
2016/12/19 00:00:00,29.2778
2016/12/20 00:00:00,29.2817
2016/12/21 00:00:00,29.2856
2016/12/22 00:00:00,29.2895
2016/12/23 00:00:00,29.2934
2016/12/24 00:00:00,29.2973
2016/12/25 00:00:00,29.3012
2016/12/26 00:00:00,29.3052
2016/12/27 00:00:00,29.3091
2016/12/28 00:00:00,29.313
2016/12/29 00:00:00,29.3169
2016/12/30 00:00:00,29.3208
2016/12/31 00:00:00,29.3247
2017/01/01 00:00:00,29.3286
2017/01/02 00:00:00,29.3325
2017/01/03 00:00:00,29.3365
2017/01/04 00:00:00,29.3404
2017/01/05 00:00:00,29.3443
2017/01/06 00:00:00,29.3482
2017/01/07 00:00:00,29.3521
2017/01/08 00:00:00,29.3561
2017/01/09 00:00:00,29.36
2017/01/10 00:00:00,29.3639
2017/01/11 00:00:00,29.3678
2017/01/12 00:00:00,29.3718
2017/01/13 00:00:00,29.3757
2017/01/14 00:00:00,29.3796
2017/01/15 00:00:00,29.3835
2017/01/16 00:00:00,29.3875
2017/01/17 00:00:00,29.3914
2017/01/18 00:00:00,29.3953
2017/01/19 00:00:00,29.3993
2017/01/20 00:00:00,29.4032
2017/01/21 00:00:00,29.4071
2017/01/22 00:00:00,29.4111
2017/01/23 00:00:00,29.415
2017/01/24 00:00:00,29.4189
2017/01/25 00:00:00,29.4229
2017/01/26 00:00:00,29.4268
2017/01/27 00:00:00,29.4307
2017/01/28 00:00:00,29.4347
2017/01/29 00:00:00,29.4386
2017/01/30 00:00:00,29.4425
2017/01/31 00:00:00,29.4465
2017/02/01 00:00:00,29.4504
2017/02/02 00:00:00,29.4543
2017/02/03 00:00:00,29.4583
2017/02/04 00:00:00,29.4622
2017/02/05 00:00:00,29.4661
2017/02/06 00:00:00,29.4701
2017/02/07 00:00:00,29.474
2017/02/08 00:00:00,29.478
2017/02/09 00:00:00,29.4819
2017/02/10 00:00:00,29.4858
2017/02/11 00:00:00,29.4898
2017/02/12 00:00:00,29.4937
2017/02/13 00:00:00,29.4977
2017/02/14 00:00:00,29.5016
2017/02/15 00:00:00,29.5056
2017/02/16 00:00:00,29.5095
2017/02/17 00:00:00,29.5134
2017/02/18 00:00:00,29.5174
2017/02/19 00:00:00,29.5213
2017/02/20 00:00:00,29.5253
2017/02/21 00:00:00,29.5292
2017/02/22 00:00:00,29.5332
2017/02/23 00:00:00,29.5371
2017/02/24 00:00:00,29.5411
2017/02/25 00:00:00,29.545
2017/02/26 00:00:00,29.549
2017/02/27 00:00:00,29.5529
2017/02/28 00:00:00,29.5569
2017/03/01 00:00:00,29.5608
2017/03/02 00:00:00,29.5648
2017/03/03 00:00:00,29.5687
2017/03/04 00:00:00,29.5727
2017/03/05 00:00:00,29.5766
2017/03/06 00:00:00,29.5806
2017/03/07 00:00:00,29.5845
2017/03/08 00:00:00,29.5885
2017/03/09 00:00:00,29.5925
2017/03/10 00:00:00,29.5964
2017/03/11 00:00:00,29.6004
2017/03/12 00:00:00,29.6043
2017/03/13 00:00:00,29.6083
2017/03/14 00:00:00,29.6122
2017/03/15 00:00:00,29.6162
2017/03/16 00:00:00,29.6202
2017/03/17 00:00:00,29.6241
2017/03/18 00:00:00,29.6281
2017/03/19 00:00:00,29.632
2017/03/20 00:00:00,29.636
2017/03/21 00:00:00,29.64
2017/03/22 00:00:00,29.6439
2017/03/23 00:00:00,29.6479
2017/03/24 00:00:00,29.6519
2017/03/25 00:00:00,29.6558
2017/03/26 00:00:00,29.6598
2017/03/27 00:00:00,29.6637
2017/03/28 00:00:00,29.6677
2017/03/29 00:00:00,29.6717
2017/03/30 00:00:00,29.6756
2017/03/31 00:00:00,29.6796
2017/04/01 00:00:00,29.6836
2017/04/02 00:00:00,29.6875
2017/04/03 00:00:00,29.6915
2017/04/04 00:00:00,29.6955
2017/04/05 00:00:00,29.6995
2017/04/06 00:00:00,29.7034
2017/04/07 00:00:00,29.7074
2017/04/08 00:00:00,29.7114
2017/04/09 00:00:00,29.7153
2017/04/10 00:00:00,29.7193
2017/04/11 00:00:00,29.7233
2017/04/12 00:00:00,29.7273
2017/04/13 00:00:00,29.7312
2017/04/14 00:00:00,29.7352
2017/04/15 00:00:00,29.7392
2017/04/16 00:00:00,29.7432
2017/04/17 00:00:00,29.7471
2017/04/18 00:00:00,29.7511
2017/04/19 00:00:00,29.7551
2017/04/20 00:00:00,29.7591
2017/04/21 00:00:00,29.763
2017/04/22 00:00:00,29.767
2017/04/23 00:00:00,29.771
2017/04/24 00:00:00,29.775
2017/04/25 00:00:00,29.779
2017/04/26 00:00:00,29.7829
2017/04/27 00:00:00,29.7869
2017/04/28 00:00:00,29.7909
2017/04/29 00:00:00,29.7949
2017/04/30 00:00:00,29.7989
2017/05/01 00:00:00,29.8029
2017/05/02 00:00:00,29.8068
2017/05/03 00:00:00,29.8108
2017/05/04 00:00:00,29.8148
2017/05/05 00:00:00,29.8188
2017/05/06 00:00:00,29.8228
2017/05/07 00:00:00,29.8268
2017/05/08 00:00:00,29.8308
2017/05/09 00:00:00,29.8347
2017/05/10 00:00:00,29.8387
2017/05/11 00:00:00,29.8427
2017/05/12 00:00:00,29.8467
2017/05/13 00:00:00,29.8507
2017/05/14 00:00:00,29.8547
2017/05/15 00:00:00,29.8587
2017/05/16 00:00:00,29.8627
2017/05/17 00:00:00,29.8667
2017/05/18 00:00:00,29.8707
2017/05/19 00:00:00,29.8746
2017/05/20 00:00:00,29.8786
2017/05/21 00:00:00,29.8826
2017/05/22 00:00:00,29.8866
2017/05/23 00:00:00,29.8906
2017/05/24 00:00:00,29.8946
2017/05/25 00:00:00,29.8986
2017/05/26 00:00:00,29.9026
2017/05/27 00:00:00,29.9066
2017/05/28 00:00:00,29.9106
2017/05/29 00:00:00,29.9146
2017/05/30 00:00:00,29.9186
2017/05/31 00:00:00,29.9226
2017/06/01 00:00:00,29.9266
2017/06/02 00:00:00,29.9306
2017/06/03 00:00:00,29.9346
2017/06/04 00:00:00,29.9386
2017/06/05 00:00:00,29.9426
2017/06/06 00:00:00,29.9466
2017/06/07 00:00:00,29.9506
2017/06/08 00:00:00,29.9546
2017/06/09 00:00:00,29.9586
2017/06/10 00:00:00,29.9626
2017/06/11 00:00:00,29.9666
2017/06/12 00:00:00,29.9706
2017/06/13 00:00:00,29.9746
2017/06/14 00:00:00,29.9787
2017/06/15 00:00:00,29.9827
2017/06/16 00:00:00,29.9867
2017/06/17 00:00:00,29.9907
2017/06/18 00:00:00,29.9947
2017/06/19 00:00:00,29.9987
2017/06/20 00:00:00,30.0027
2017/06/21 00:00:00,30.0067
2017/06/22 00:00:00,30.0107
2017/06/23 00:00:00,30.0147
2017/06/24 00:00:00,30.0188
2017/06/25 00:00:00,30.0228
2017/06/26 00:00:00,30.0268
2017/06/27 00:00:00,30.0308
2017/06/28 00:00:00,30.0348
2017/06/29 00:00:00,30.0388
2017/06/30 00:00:00,30.0428
2017/07/01 00:00:00,30.0469
2017/07/02 00:00:00,30.0509
2017/07/03 00:00:00,30.0549
2017/07/04 00:00:00,30.0589
2017/07/05 00:00:00,30.0629
2017/07/06 00:00:00,30.0669
2017/07/07 00:00:00,30.071
2017/07/08 00:00:00,30.075
2017/07/09 00:00:00,30.079
2017/07/10 00:00:00,30.083
2017/07/11 00:00:00,30.087
2017/07/12 00:00:00,30.0911
2017/07/13 00:00:00,30.0951
2017/07/14 00:00:00,30.0991
2017/07/15 00:00:00,30.1031
2017/07/16 00:00:00,30.1072
2017/07/17 00:00:00,30.1112
2017/07/18 00:00:00,30.1152
2017/07/19 00:00:00,30.1192
2017/07/20 00:00:00,30.1233
2017/07/21 00:00:00,30.1273
2017/07/22 00:00:00,30.1313
2017/07/23 00:00:00,30.1353
2017/07/24 00:00:00,30.1394
2017/07/25 00:00:00,30.1434
2017/07/26 00:00:00,30.1474
2017/07/27 00:00:00,30.1515
2017/07/28 00:00:00,30.1555
2017/07/29 00:00:00,30.1595
2017/07/30 00:00:00,30.1636
2017/07/31 00:00:00,30.1676
2017/08/01 00:00:00,30.1716
2017/08/02 00:00:00,30.1757
2017/08/03 00:00:00,30.1797
2017/08/04 00:00:00,30.1837
2017/08/05 00:00:00,30.1878
2017/08/06 00:00:00,30.1918
2017/08/07 00:00:00,30.1958
2017/08/08 00:00:00,30.1999
2017/08/09 00:00:00,30.2039
2017/08/10 00:00:00,30.2079
2017/08/11 00:00:00,30.212
2017/08/12 00:00:00,30.216
2017/08/13 00:00:00,30.2201
2017/08/14 00:00:00,30.2241
2017/08/15 00:00:00,30.2281
2017/08/16 00:00:00,30.2322
2017/08/17 00:00:00,30.2362
2017/08/18 00:00:00,30.2403
2017/08/19 00:00:00,30.2443
2017/08/20 00:00:00,30.2484
2017/08/21 00:00:00,30.2524
2017/08/22 00:00:00,30.2564
2017/08/23 00:00:00,30.2605
2017/08/24 00:00:00,30.2645
2017/08/25 00:00:00,30.2686
2017/08/26 00:00:00,30.2726
2017/08/27 00:00:00,30.2767
2017/08/28 00:00:00,30.2807
2017/08/29 00:00:00,30.2848
2017/08/30 00:00:00,30.2888
2017/08/31 00:00:00,30.2929
2017/09/01 00:00:00,30.2969
2017/09/02 00:00:00,30.301
2017/09/03 00:00:00,30.305
2017/09/04 00:00:00,30.3091
2017/09/05 00:00:00,30.3131
2017/09/06 00:00:00,30.3172
2017/09/07 00:00:00,30.3212
2017/09/08 00:00:00,30.3253
2017/09/09 00:00:00,30.3293
2017/09/10 00:00:00,30.3334
2017/09/11 00:00:00,30.3374
2017/09/12 00:00:00,30.3415
2017/09/13 00:00:00,30.3455
2017/09/14 00:00:00,30.3496
2017/09/15 00:00:00,30.3537
2017/09/16 00:00:00,30.3577
2017/09/17 00:00:00,30.3618
2017/09/18 00:00:00,30.3658
2017/09/19 00:00:00,30.3699
2017/09/20 00:00:00,30.374
2017/09/21 00:00:00,30.378
2017/09/22 00:00:00,30.3821
2017/09/23 00:00:00,30.3861
2017/09/24 00:00:00,30.3902
2017/09/25 00:00:00,30.3943
2017/09/26 00:00:00,30.3983
2017/09/27 00:00:00,30.4024
2017/09/28 00:00:00,30.4065
2017/09/29 00:00:00,30.4105
2017/09/30 00:00:00,30.4146
2017/10/01 00:00:00,30.4186
2017/10/02 00:00:00,30.4227
2017/10/03 00:00:00,30.4268
2017/10/04 00:00:00,30.4308
2017/10/05 00:00:00,30.4349
2017/10/06 00:00:00,30.439
2017/10/07 00:00:00,30.4431
2017/10/08 00:00:00,30.4471
2017/10/09 00:00:00,30.4512
2017/10/10 00:00:00,30.4553
2017/10/11 00:00:00,30.4593
2017/10/12 00:00:00,30.4634
2017/10/13 00:00:00,30.4675
2017/10/14 00:00:00,30.4716
2017/10/15 00:00:00,30.4756
2017/10/16 00:00:00,30.4797
2017/10/17 00:00:00,30.4838
2017/10/18 00:00:00,30.4879
2017/10/19 00:00:00,30.4919
2017/10/20 00:00:00,30.496
2017/10/21 00:00:00,30.5001
2017/10/22 00:00:00,30.5042
2017/10/23 00:00:00,30.5082
2017/10/24 00:00:00,30.5123
2017/10/25 00:00:00,30.5164
2017/10/26 00:00:00,30.5205
2017/10/27 00:00:00,30.5246
2017/10/28 00:00:00,30.5286
2017/10/29 00:00:00,30.5327
2017/10/30 00:00:00,30.5368
2017/10/31 00:00:00,30.5409
2017/11/01 00:00:00,30.545
2017/11/02 00:00:00,30.549
2017/11/03 00:00:00,30.5531
2017/11/04 00:00:00,30.5572
2017/11/05 00:00:00,30.5613
2017/11/06 00:00:00,30.5654
2017/11/07 00:00:00,30.5695
2017/11/08 00:00:00,30.5736
2017/11/09 00:00:00,30.5776
