date,code,conc,type,stock_cord,stock_usd,flow_cord,flow_usd
2019-06-01,isc07,Otros ISC por importación o internación de bienes,ejecutado,2036429688.9,61852827,1279880616.27,38874033
2019-09-01,isc07,Otros ISC por importación o internación de bienes,ejecutado,3296807451.31,98917192,1260377762.4099998,37816291
2019-12-01,isc07,Otros ISC por importación o internación de bienes,ejecutado,4804568938.09,142548770,1507761486.7800002,44734408
2020-03-01,isc07,Otros ISC por importación o internación de bienes,ejecutado,1248451226.66,36757985,1248451226.66,36757985
2020-06-01,isc07,Otros ISC por importación o internación de bienes,ejecutado,2315924151.07,67688154,1067472924.4100001,31199326
2005-03-01,isc08,Otros selectivos al consumo,ejecutado,8416954.99,512329,8416954.99,512329.1
2005-06-01,isc08,Otros selectivos al consumo,ejecutado,17050858.68,1025384,8633903.69,519215.4
2005-09-01,isc08,Otros selectivos al consumo,ejecutado,15619208.62,927788,-1431650.0600000005,-85040.6
2005-12-01,isc08,Otros selectivos al consumo,ejecutado,24687742.43,1448668,9068533.81,532138.4
2006-03-01,isc08,Otros selectivos al consumo,ejecutado,11996262.56,695426,11996262.56,695426
2006-06-01,isc08,Otros selectivos al consumo,ejecutado,22343606.21,1279688,10347343.65,592624.8
2006-09-01,isc08,Otros selectivos al consumo,ejecutado,33743905.91,1909126,11400299.699999996,644993.6
2006-12-01,isc08,Otros selectivos al consumo,ejecutado,33981967.01,1899094,238061.1000000015,13304.1
2007-03-01,isc08,Otros selectivos al consumo,ejecutado,247657741.55,13673115,247657741.55,13673114.9
2007-06-01,isc08,Otros selectivos al consumo,ejecutado,27777268.66,1515135,-219880472.89000002,-11993566.8
2007-09-01,isc08,Otros selectivos al consumo,ejecutado,46398235.65,2500065,18620966.99,1003349.1
2007-12-01,isc08,Otros selectivos al consumo,ejecutado,37200689.68,1979976,-9197545.969999999,-489531.8
2008-03-01,isc08,Otros selectivos al consumo,ejecutado,15249233.3,801775,15249233.3,801774.9
2008-06-01,isc08,Otros selectivos al consumo,ejecutado,32580041.69,1692340,17330808.39,900232.9
2008-09-01,isc08,Otros selectivos al consumo,ejecutado,50561965.76,2594554,17981924.069999997,922730.7
2008-12-01,isc08,Otros selectivos al consumo,ejecutado,55385476.77,2807426,4823511.010000005,244498.2
2009-03-01,isc08,Otros selectivos al consumo,ejecutado,26884650.92,1346298,26884650.92,1346298.4
2009-06-01,isc08,Otros selectivos al consumo,ejecutado,48810463.42,2414883,21925812.5,1084773.1
2009-09-01,isc08,Otros selectivos al consumo,ejecutado,67424328.74,3295246,18613865.319999993,909720.1
2009-12-01,isc08,Otros selectivos al consumo,ejecutado,77408247.11,3736952,9983918.370000005,481982.5
2010-03-01,isc08,Otros selectivos al consumo,ejecutado,5378460.12,256511,5378460.12,256510.8
2010-06-01,isc08,Otros selectivos al consumo,ejecutado,40077842.29,1888418,34699382.17,1634991.5
2010-09-01,isc08,Otros selectivos al consumo,ejecutado,143113322.54,6661347,103035480.25,4795885.2
2010-12-01,isc08,Otros selectivos al consumo,ejecutado,148463609.33,6825920,5350286.790000021,245990.4
2011-03-01,isc08,Otros selectivos al consumo,ejecutado,17071775.18,775420,17071775.18,775420.1
2011-06-01,isc08,Otros selectivos al consumo,ejecutado,47725790.25,2141695,30654015.07,1375599.2
2011-09-01,isc08,Otros selectivos al consumo,ejecutado,125985558.19,5584875,78259767.94,3469215.1
2011-12-01,isc08,Otros selectivos al consumo,ejecutado,155787230.6,6821558,29801672.409999996,1304945.5
2012-03-01,isc08,Otros selectivos al consumo,ejecutado,59958753.06,2593581,59958753.06,2593581.4
2012-06-01,isc08,Otros selectivos al consumo,ejecutado,76642606.86,3275286,16683853.799999997,712976.6
2012-09-01,isc08,Otros selectivos al consumo,ejecutado,97938549.24,4134616,21295942.379999995,899038.7
2012-12-01,isc08,Otros selectivos al consumo,ejecutado,125612091.31,5238256,27673542.070000008,1154037.7
2013-03-01,isc08,Otros selectivos al consumo,ejecutado,7844744.14,323190,7844744.14,323190.4
2013-06-01,isc08,Otros selectivos al consumo,ejecutado,29873381.47,1215935,22028637.33,896630.7
2013-09-01,isc08,Otros selectivos al consumo,ejecutado,41623291.51,1673595,11749910.04,472442.1
2013-12-01,isc08,Otros selectivos al consumo,ejecutado,48951136.5,1944177,7327844.990000002,291037.8
2014-03-01,isc08,Otros selectivos al consumo,ejecutado,34920879.8,1370173,34920879.8,1370173.3
2014-06-01,isc08,Otros selectivos al consumo,ejecutado,72943607.89,2827638,38022728.09,1473940.3
2014-09-01,isc08,Otros selectivos al consumo,ejecutado,78676633.26,3012802,5733025.370000005,219537.5
2014-12-01,isc08,Otros selectivos al consumo,ejecutado,77578914.43,2934456,-1097718.8299999982,-41521.7
2015-03-01,isc08,Otros selectivos al consumo,ejecutado,45432495.03,1697727,45432495.03,1697726.6
2015-06-01,isc08,Otros selectivos al consumo,ejecutado,83034410.94,3065529,37601915.91,1388216.6
2015-09-01,isc08,Otros selectivos al consumo,ejecutado,95660516.99,3488737,12626106.049999997,460473.8
2015-12-01,isc08,Otros selectivos al consumo,ejecutado,135958620.67,4897802,40298103.67999999,1451707.4
2016-03-01,isc08,Otros selectivos al consumo,ejecutado,35892132.27,1277290,35892132.27,1277289.6
2016-06-01,isc08,Otros selectivos al consumo,ejecutado,76933173.08,2704801,41041040.809999995,1442912.7
2016-09-01,isc08,Otros selectivos al consumo,ejecutado,116088797.68,4031945,39155624.60000001,1359936
2016-12-01,isc08,Otros selectivos al consumo,ejecutado,117446793.07,4029389,1357995.3899999857,46590.4
2017-03-01,isc08,Otros selectivos al consumo,ejecutado,46941382.92,1591030,46941382.92,1591030.3
2017-06-01,isc08,Otros selectivos al consumo,ejecutado,97275011.22,3257392,50333628.3,1685493.1
2017-09-01,isc08,Otros selectivos al consumo,ejecutado,139847150.69,4626051,42572139.47,1408258.1
2017-12-01,isc08,Otros selectivos al consumo,ejecutado,140141075.44,4579113,293924.75,9604
2005-03-01,itf,ITF,ejecutado,4353776.06,265009,4353776.06,265009
2005-06-01,itf,ITF,ejecutado,8183700.48,492142,3829924.420000001,230319
2005-09-01,itf,ITF,ejecutado,12413083.07,737342,4229382.59,251227
2005-12-01,itf,ITF,ejecutado,16612837.74,974836,4199754.67,246440
2006-03-01,itf,ITF,ejecutado,5521214.24,320066,5521214.24,320066
2006-06-01,itf,ITF,ejecutado,9463707.76,542016,3942493.5199999996,225799
2006-09-01,itf,ITF,ejecutado,14077001.25,796433,4613293.49,261006
2006-12-01,itf,ITF,ejecutado,18524934.45,1035272,4447933.199999999,248574
2007-03-01,itf,ITF,ejecutado,5972688.12,329750,5972688.12,329750
2007-06-01,itf,ITF,ejecutado,10585964.97,577420,4613276.850000001,251635
2007-09-01,itf,ITF,ejecutado,15326466.05,825832,4740501.08,255431
2007-12-01,itf,ITF,ejecutado,20284332.01,1079617,4957865.960000001,263878
2008-03-01,itf,ITF,ejecutado,6320412.58,332315,6320412.58,332315
2008-06-01,itf,ITF,ejecutado,11454825.23,595010,5134412.65,266702
2008-09-01,itf,ITF,ejecutado,16676499.45,855744,5221674.219999999,267947
2008-12-01,itf,ITF,ejecutado,21284722.93,1078898,4608223.48,233586
2009-03-01,itf,ITF,ejecutado,6069843.46,303959,6069843.46,303959
2009-06-01,itf,ITF,ejecutado,14878160.17,736093,8808316.71,435789
2009-09-01,itf,ITF,ejecutado,19612972.45,958550,4734812.279999999,231406
2009-12-01,itf,ITF,ejecutado,24010728.46,1159139,4397756.010000002,212306
2010-03-01,itf,ITF,ejecutado,5797762.69,276508,5797762.69,276508
2010-06-01,itf,ITF,ejecutado,10636298.21,501169,4838535.5200000005,227986
2010-09-01,itf,ITF,ejecutado,15594900.5,725880,4958602.289999999,230803
2010-12-01,itf,ITF,ejecutado,20253541.7,931198,4658641.199999999,214191
2011-03-01,itf,ITF,ejecutado,6353612.25,288589,6353612.25,288589
2011-06-01,itf,ITF,ejecutado,11276034.27,506012,4922422.02,220894
2011-09-01,itf,ITF,ejecutado,16919492.65,750032,5643458.379999999,250172
2011-12-01,itf,ITF,ejecutado,21991387.79,962951,5071895.140000001,222086
2012-03-01,itf,ITF,ejecutado,7193091.43,311145,7193091.43,311145
2012-06-01,itf,ITF,ejecutado,11996723.83,512674,4803632.4,205281
2012-09-01,itf,ITF,ejecutado,17485124.53,738160,5488400.700000001,231701
2012-12-01,itf,ITF,ejecutado,23503044.78,980120,6017920.25,250958
2013-03-01,itf,ITF,ejecutado,18940313.82,780309,18940313.82,780309
2013-06-01,itf,ITF,ejecutado,38360225.2,1561375,19419911.380000003,790448
2013-09-01,itf,ITF,ejecutado,57455255.61,2310169,19095030.409999996,767776
2013-12-01,itf,ITF,ejecutado,77298980.69,3070060,19843725.08,788127
2014-03-01,itf,ITF,ejecutado,26010925.4,1020578,26010925.4,1020578
2014-06-01,itf,ITF,ejecutado,45400962.86,1759955,19390037.46,751649
2014-09-01,itf,ITF,ejecutado,66680416.51,2553425,21279453.65,814864
2014-12-01,itf,ITF,ejecutado,86869075.3,3285860,20188658.79,763645
2015-03-01,itf,ITF,ejecutado,27239787.28,1017899,27239787.28,1017899
2015-06-01,itf,ITF,ejecutado,48269931.01,1782067,21030143.729999997,776407
2015-09-01,itf,ITF,ejecutado,69422188.56,2531826,21152257.550000004,771422
2015-12-01,itf,ITF,ejecutado,89764709.04,3233703,20342520.480000004,732823
2016-03-01,itf,ITF,ejecutado,27798444.08,989260,27798444.08,989260
2016-06-01,itf,ITF,ejecutado,51140090.16,1797973,23341646.08,820641
2016-09-01,itf,ITF,ejecutado,70966858.77,2464790,19826768.61,688615
2016-12-01,itf,ITF,ejecutado,89855085.13,3082767,18888226.36,648021
2017-03-01,itf,ITF,ejecutado,26602769.36,901674,26602769.36,901674
2017-06-01,itf,ITF,ejecutado,46308494.46,1550706,19705725.1,659874
2017-09-01,itf,ITF,ejecutado,66634568.25,2204227,20326073.79,672373
2017-12-01,itf,ITF,ejecutado,87781140.52,2868251,21146572.269999996,690965
2018-03-01,itf,ITF,ejecutado,0,0,0,0
2018-06-01,itf,ITF,ejecutado,1623016.11,51761,1623016.11,51761
2018-09-01,itf,ITF,ejecutado,28240673.27,889698,26617657.16,838566
2018-12-01,itf,ITF,ejecutado,80133004.31,2493664,51892331.04000001,1614841
2019-03-01,itf,ITF,ejecutado,24024938.06,738595,24024938.06,738595
2019-06-01,itf,ITF,ejecutado,41426628.29,1258258,17401690.23,528545
2019-09-01,itf,ITF,ejecutado,55754253.27,1672847,14327624.980000004,429885
2019-12-01,itf,ITF,ejecutado,66535262.17,1974063,10781008.899999999,319866
2020-03-01,itf,ITF,ejecutado,18364749.96,540711,18364749.96,540711
2020-06-01,itf,ITF,ejecutado,28771657.3,840917,10406907.34,304166
2005-03-01,iva01,IVA,ejecutado,505707831.08,30781779,505707831.08,30781779
2005-06-01,iva01,IVA,ejecutado,1070885574.75,64399637,565177743.6700001,33987984
2005-09-01,iva01,IVA,ejecutado,1613628188.08,95850211,542742613.3299999,32239146
2005-12-01,iva01,IVA,ejecutado,2141432472.47,125658520,527804284.3900001,30971374
2006-03-01,iva01,IVA,ejecutado,687508920.31,39855043,687508920.31,39855043
2006-06-01,iva01,IVA,ejecutado,1288353822.42,73788057,600844902.1100001,34412269
2006-09-01,iva01,IVA,ejecutado,1920238824.86,108641164,631885002.4399998,35750096
2006-12-01,iva01,IVA,ejecutado,2642967432.93,147703160,722728608.0699999,40389941
2007-03-01,iva01,IVA,ejecutado,789811636.18,43605280,789811636.18,43605280
2007-06-01,iva01,IVA,ejecutado,1608174768.94,87719256,818363132.7600001,44638311
2007-09-01,iva01,IVA,ejecutado,2387638379.21,128652544,779463610.27,41999650
2007-12-01,iva01,IVA,ejecutado,3102455793.24,165125653,714817414.0299997,38045568
2008-03-01,iva01,IVA,ejecutado,918249071.09,48279742,918249071.09,48279742
2008-06-01,iva01,IVA,ejecutado,1697252360.12,88162215,779003289.0299999,40464610
2008-09-01,iva01,IVA,ejecutado,2512417996.96,128923090,815165636.8400002,41829693
2008-12-01,iva01,IVA,ejecutado,3138684856.58,159096310,626266859.6199999,31744744
2009-03-01,iva01,IVA,ejecutado,999581854.58,50055901,999581854.58,50055901
2009-06-01,iva01,IVA,ejecutado,2009223764.15,99405750,1009641909.57,49951734
2009-09-01,iva01,IVA,ejecutado,2960487644.81,144688648,951263880.6599998,46491356
2009-12-01,iva01,IVA,ejecutado,3831883139.05,184987567,871395494.2400002,42067393
2010-03-01,iva01,IVA,ejecutado,1229167304.24,58621734,1229167304.24,58621734
2010-06-01,iva01,IVA,ejecutado,2077071896.64,97869033,847904592.4000001,39952205
2010-09-01,iva01,IVA,ejecutado,3053721417.5,142138390,976649520.8599999,45459088
2010-12-01,iva01,IVA,ejecutado,4028332980.83,185210888,974611563.3299999,44809770
2011-03-01,iva01,IVA,ejecutado,950485647.09,43172175,950485647.09,43172175
2011-06-01,iva01,IVA,ejecutado,2370876656.26,106393108,1420391009.17,63740058
2011-09-01,iva01,IVA,ejecutado,3787874400.41,167914515,1416997744.1499996,62814778
2011-12-01,iva01,IVA,ejecutado,4605344862.87,201657271,817470462.46,35795118
2012-03-01,iva01,IVA,ejecutado,1508821851.94,65265737,1508821851.94,65265737
2012-06-01,iva01,IVA,ejecutado,2804518681.06,119849779,1295696829.12,55370991
2012-09-01,iva01,IVA,ejecutado,4015496043.94,169519910,1210977362.88,51123142
2012-12-01,iva01,IVA,ejecutado,5219395276.53,217658403,1203899232.5899997,50204817
2013-03-01,iva01,IVA,ejecutado,1780805948.53,73366247,1780805948.53,73366247
2013-06-01,iva01,IVA,ejecutado,3321764783.1,135205649,1540958834.57,62721581
2013-09-01,iva01,IVA,ejecutado,4777762907.81,192104977,1455998124.7100005,58542982
2013-12-01,iva01,IVA,ejecutado,5689407449.11,225964474,911644541.2999992,36207510
2014-03-01,iva01,IVA,ejecutado,2290423674.65,89868223,2290423674.65,89868223
2014-06-01,iva01,IVA,ejecutado,4067340799.28,157669311,1776917124.63,68881688
2014-09-01,iva01,IVA,ejecutado,5983745468.5,229138415,1916404669.2199998,73385797
2014-12-01,iva01,IVA,ejecutado,6777353553.53,256356307,793608085.0299997,30018566
2015-03-01,iva01,IVA,ejecutado,2158655485.25,80664881,2158655485.25,80664881
2015-06-01,iva01,IVA,ejecutado,4073397597.15,150384838,1914742111.9,70689928
2015-09-01,iva01,IVA,ejecutado,5744282001.57,209493826,1670884404.4199996,60937114
2015-12-01,iva01,IVA,ejecutado,7258853637.13,261494478,1514571635.5600004,54561249
2016-03-01,iva01,IVA,ejecutado,2742034961.62,97580518,2742034961.62,97580518
2016-06-01,iva01,IVA,ejecutado,4660194967.92,163842198,1918160006.3000002,67438284
2016-09-01,iva01,IVA,ejecutado,6626085201.46,230134297,1965890233.54,68278441
2016-12-01,iva01,IVA,ejecutado,8251140485.61,283081859,1625055284.1499996,55752738
2017-03-01,iva01,IVA,ejecutado,2878040938.33,97548262,2878040938.33,97548262
2017-06-01,iva01,IVA,ejecutado,5466055017.56,183038622,2588014079.2300005,86663330
2017-09-01,iva01,IVA,ejecutado,7721113821.78,255409315,2255058804.2199993,74595847
2017-12-01,iva01,IVA,ejecutado,10048983134.08,328350799,2327869312.3,76063194
2018-03-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,2807681020.66,90631884,2807681020.66,90631884
2018-06-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,4907525419.16,156509965,2099844398.5,66967880
2018-09-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,6983825913.62,220019370,2076300494.46,65412044
2018-12-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,9076148715.46,282441274,2092322801.8399992,65111132
2019-03-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,2622958018.62,80637171,2622958018.62,80637171
2019-06-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,5011324147.29,152209804,2388366128.67,72542252
2019-09-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,7091990198.68,212787604,2080666051.3900003,62428166
2019-12-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,9525469729.67,282615154,2433479530.99,72199924
2020-03-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,2196629889.92,64675084,2196629889.92,64675084
2020-06-01,iva01,IVA enajenación de bienes de mercado interno,ejecutado,4072962725.32,119041605,1876332835.4,54840097
2005-03-01,iva02,IVA de las importaciones,ejecutado,743041173.87,45227952,743041173.87,45227952
2005-06-01,iva02,IVA de las importaciones,ejecutado,1606567686.22,96613848,863526512.35,51929726
2005-09-01,iva02,IVA de las importaciones,ejecutado,2464381539.25,146385328,857813853.03,50954513
2005-12-01,iva02,IVA de las importaciones,ejecutado,3457272199.89,202871541,992890660.6399999,58262482
2006-03-01,iva02,IVA de las importaciones,ejecutado,957751334.29,55521055,957751334.29,55521055
2006-06-01,iva02,IVA de las importaciones,ejecutado,1953196250.52,111865664,995444916.23,57012247
2006-09-01,iva02,IVA de las importaciones,ejecutado,2992550966.81,169309262,1039354716.29,58803470
2006-12-01,iva02,IVA de las importaciones,ejecutado,4163294896.16,232667192,1170743929.35,65427434
2007-03-01,iva02,IVA de las importaciones,ejecutado,1112817578.17,61438348,1112817578.17,61438348
2007-06-01,iva02,IVA de las importaciones,ejecutado,2262802554.26,123426484,1149984976.0900002,62726906
2007-09-01,iva02,IVA de las importaciones,ejecutado,3484375481.1,187747766,1221572926.8399997,65821720
2007-12-01,iva02,IVA de las importaciones,ejecutado,4922483140.54,261995109,1438107659.44,76542095
2008-03-01,iva02,IVA de las importaciones,ejecutado,1364006619.14,71716803,1364006619.14,71716803
2008-06-01,iva02,IVA de las importaciones,ejecutado,2916020581.3,151470011,1552013962.16,80617940
2008-09-01,iva02,IVA de las importaciones,ejecutado,4358339165.67,223645330,1442318584.37,74011637
2008-12-01,iva02,IVA de las importaciones,ejecutado,5870111184.66,297549155,1511772018.9899998,76629977
2009-03-01,iva02,IVA de las importaciones,ejecutado,1276529557.69,63924567,1276529557.69,63924567
2009-06-01,iva02,IVA de las importaciones,ejecutado,2425699583.32,120010768,1149170025.63,56854847
2009-09-01,iva02,IVA de las importaciones,ejecutado,3661616149.53,178955076,1235916566.21,60403257
2009-12-01,iva02,IVA de las importaciones,ejecutado,5038784538.21,243251806,1377168388.6799998,66484029
2010-03-01,iva02,IVA de las importaciones,ejecutado,1393472766.5,66457829,1393472766.5,66457829
2010-06-01,iva02,IVA de las importaciones,ejecutado,2860862238.79,134800254,1467389472.29,69141558
2010-09-01,iva02,IVA de las importaciones,ejecutado,4425861677.27,206005974,1564999438.4800005,72844399
2010-12-01,iva02,IVA de las importaciones,ejecutado,6324182755.83,290767299,1898321078.5599995,87279213
2011-03-01,iva02,IVA de las importaciones,ejecutado,1858136215.31,84398730,1858136215.31,84398730
2011-06-01,iva02,IVA de las importaciones,ejecutado,3831089014.44,171920149,1972952799.13,88536272
2011-09-01,iva02,IVA de las importaciones,ejecutado,5954993739.58,263981796,2123904725.1399999,94151599
2011-12-01,iva02,IVA de las importaciones,ejecutado,8270619226.37,362151056,2315625486.79,101395820
2012-03-01,iva02,IVA de las importaciones,ejecutado,2299799032.98,99480319,2299799032.98,99480319
2012-06-01,iva02,IVA de las importaciones,ejecutado,4730494382.66,202155440,2430695349.68,103874616
2012-09-01,iva02,IVA de las importaciones,ejecutado,7166531579.28,302545382,2436037196.62,102840795
2012-12-01,iva02,IVA de las importaciones,ejecutado,9932060882.14,414185245,2765529302.8599997,115327669
2013-03-01,iva02,IVA de las importaciones,ejecutado,2540699730.03,104672608,2540699730.03,104672608
2013-06-01,iva02,IVA de las importaciones,ejecutado,5231327216.95,212930487,2690627486.9199996,109516495
2013-09-01,iva02,IVA de las importaciones,ejecutado,8011360943.69,322121951,2780033726.74,111779995
2013-12-01,iva02,IVA de las importaciones,ejecutado,11046595925.46,438734307,3035234981.7699995,120549509
2014-03-01,iva02,IVA de las importaciones,ejecutado,2824738125.16,110832856,2824738125.16,110832856
2014-06-01,iva02,IVA de las importaciones,ejecutado,5904053408.09,228868953,3079315282.9300003,119368782
2014-09-01,iva02,IVA de las importaciones,ejecutado,9013501083.36,345158289,3109447675.2700005,119071561
2014-12-01,iva02,IVA de las importaciones,ejecutado,12607220958.16,476873544,3593719874.799999,135933997
2015-03-01,iva02,IVA de las importaciones,ejecutado,3245552867.69,121280184,3245552867.69,121280184
2015-06-01,iva02,IVA de las importaciones,ejecutado,6260049122.03,231113328,3014496254.3399997,111291501
2015-09-01,iva02,IVA de las importaciones,ejecutado,9607601446.98,350388993,3347552324.95,122085153
2015-12-01,iva02,IVA de las importaciones,ejecutado,13454846754.95,484700244,3847245307.970001,138593978
2016-03-01,iva02,IVA de las importaciones,ejecutado,3369404992.79,119906671,3369404992.79,119906671
2016-06-01,iva02,IVA de las importaciones,ejecutado,7094410836.63,249423870,3725005843.84,130963007
2016-09-01,iva02,IVA de las importaciones,ejecutado,10670178628.58,370591983,3575767791.95,124192005
2016-12-01,iva02,IVA de las importaciones,ejecutado,14570471789.97,499886803,3900293161.3899994,133812076
2017-03-01,iva02,IVA de las importaciones,ejecutado,3663225645.92,124161297,3663225645.92,124161297
2017-06-01,iva02,IVA de las importaciones,ejecutado,7389302856.1,247441310,3726077210.1800003,124772992
2017-09-01,iva02,IVA de las importaciones,ejecutado,11103049419.68,367281498,3713746563.58,122848269
2017-12-01,iva02,IVA de las importaciones,ejecutado,15502036966.55,506529483,4398987546.869999,143737039
2018-03-01,iva02,IVA importación e internación de bienes,ejecutado,3807893361.46,122918718,3807893361.46,122918718
2018-06-01,iva02,IVA importación e internación de bienes,ejecutado,7091965959.49,226175770,3284072598.0299997,104735084
2018-09-01,iva02,IVA importación e internación de bienes,ejecutado,9697678318.18,305516933,2605712358.6900005,82090705
2018-12-01,iva02,IVA importación e internación de bienes,ejecutado,12828449551.56,399209372,3130771233.379999,97426678
2019-03-01,iva02,IVA importación e internación de bienes,ejecutado,3101613555.07,95352400,3101613555.07,95352400
2019-06-01,iva02,IVA importación e internación de bienes,ejecutado,6770823037.67,205651364,3669209482.6,111445526
2019-09-01,iva02,IVA importación e internación de bienes,ejecutado,10531190670.83,315977147,3760367633.16,112825821
2019-12-01,iva02,IVA importación e internación de bienes,ejecutado,14590056431.25,432878500,4058865760.42,120424189
2020-03-01,iva02,IVA importación e internación de bienes,ejecutado,4215907795.32,124128417,4215907795.32,124128417
2020-06-01,iva02,IVA importación e internación de bienes,ejecutado,7957532901.5,232577009,3741625106.18,109357509
2005-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,4794884.79,291858,4794884.79,291858.41
2005-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,14437573.88,868230,9642689.09,579880.52
2005-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,19635188.04,1166339,5197614.159999998,308740.53
2005-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,22417403.88,1315446,2782215.84,163259.47
2006-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,6428029.91,372634,6428029.91,372634.3
2006-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,7466294.19,427618,1038264.2800000003,59464.65
2006-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,14231605.51,805180,6765311.319999999,382760.35
2006-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,21522159.92,1202773,7290554.410000002,407435.18
2007-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,16433579.8,907293,16433579.8,907293.36
2007-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,16931297.22,923532,497717.41999999806,27148.42
2007-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,28131965.77,1515828,11200668.55,603522.93
2007-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,29140807.16,1550995,1008841.3900000006,53694.75
2008-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,12109176.14,636677,12109176.14,636676.82
2008-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,16250892.44,844138,4141716.299999999,215137.65
2008-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,29245142.81,1500695,12994250.37,666791.48
2008-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,31109300.15,1576894,1864157.3399999999,94491.98
2009-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,10759780.97,538816,10759780.97,538815.83
2009-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,14361483.87,710530,3601702.8999999985,178193.18
2009-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,25743198.67,1258154,11381714.800000003,556261.38
2009-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,29206576.19,1409973,3463377.5199999996,167197.63
2010-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,15021704.9,716419,15021704.9,716418.66
2010-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,19743609.24,930294,4721904.339999998,222490.23
2010-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,34523055.82,1606909,14779446.580000002,687923.51
2010-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,38872077.1,1787224,4349021.280000001,199955.19
2011-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,20220535.78,918440,20220535.78,918440.49
2011-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,28017351.62,1257279,7796815.84,349882.17
2011-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,51802222.97,2296366,23784871.349999998,1054371.06
2011-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,55010518.36,2408782,3208295.3900000006,140483.75
2012-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,27393700.38,1184944,27393700.38,1184944.43
2012-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,33908503.71,1449064,6514803.330000002,278407.04
2012-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,65219113.69,2753318,31310609.979999997,1321822.19
2012-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,67324598.57,2807560,2105484.879999995,87802.6
2013-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,30607125.25,1260963,30607125.25,1260962.72
2013-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,32024057.7,1303474,1416932.4499999993,57673.34
2013-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,70453223.35,2832793,38429165.64999999,1545165.41
2013-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,71809071.02,2852019,1355847.6700000018,53849.79
2014-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,37693460.87,1478960,37693460.87,1478959.72
2014-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,40015149.65,1551176,2321688.780000001,89999.61
2014-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,81926179.06,3137238,41911029.410000004,1604919.01
2014-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,83613576.93,3162719,1687397.8700000048,63826.55
2015-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,39557990.06,1478207,39557990.06,1478207.42
2015-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,40499124.89,1495178,941134.8299999982,34745.54
2015-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,85608906.64,3122155,45109781.75,1645152.65
2015-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,89176255.35,3212504,3567348.7099999934,128510.92
2016-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,44377184.55,1579246,44377184.55,1579246.33
2016-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,47962244.05,1686247,3585059.5,126042.8
2016-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,93652534.98,3252699,45690290.93000001,1586895.22
2016-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,102875710.91,3529481,9223175.929999992,316430.65
