date,concept,type,stock_cord,stock_usd,flow_cord,flow_usd
2015-03-01,IVA importación e internación de bienes,ejecutado,3245552867.69,121280184,3245552867.69,121280184
2015-06-01,IVA importación e internación de bienes,ejecutado,6260049122.03,231113328,3014496254.3399997,111291501
2015-09-01,IVA importación e internación de bienes,ejecutado,9607601446.98,350388993,3347552324.95,122085153
2015-12-01,IVA importación e internación de bienes,ejecutado,13454846754.95,484700244,3847245307.970001,138593978
2016-03-01,IVA importación e internación de bienes,ejecutado,3369404992.79,119906671,3369404992.79,119906671
2016-06-01,IVA importación e internación de bienes,ejecutado,7094410836.63,249423870,3725005843.84,130963007
2016-09-01,IVA importación e internación de bienes,ejecutado,10670178628.58,370591983,3575767791.95,124192005
2016-12-01,IVA importación e internación de bienes,ejecutado,14570471789.97,499886803,3900293161.3899994,133812076
2017-03-01,IVA importación e internación de bienes,ejecutado,3663225645.92,124161297,3663225645.92,124161297
2017-06-01,IVA importación e internación de bienes,ejecutado,7389302856.1,247441310,3726077210.1800003,124772992
2017-09-01,IVA importación e internación de bienes,ejecutado,11103049419.68,367281498,3713746563.58,122848269
2017-12-01,IVA importación e internación de bienes,ejecutado,15502036966.55,506529483,4398987546.869999,143737039
2018-03-01,IVA importación e internación de bienes,ejecutado,3807893361.46,122918718,3807893361.46,122918718
2018-06-01,IVA importación e internación de bienes,ejecutado,7091965959.49,226175770,3284072598.0299997,104735084
2018-09-01,IVA importación e internación de bienes,ejecutado,9697678318.18,305516933,2605712358.6900005,82090705
2018-12-01,IVA importación e internación de bienes,ejecutado,12828449551.56,399209372,3130771233.379999,97426678
2019-03-01,IVA importación e internación de bienes,ejecutado,3101613555.07,95352400,3101613555.07,95352400
2019-06-01,IVA importación e internación de bienes,ejecutado,6770823037.67,205651364,3669209482.6,111445526
2019-09-01,IVA importación e internación de bienes,ejecutado,10531190670.83,315977147,3760367633.16,112825821
2019-12-01,IVA importación e internación de bienes,ejecutado,14590056431.25,432878500,4058865760.42,120424189
2020-03-01,IVA importación e internación de bienes,ejecutado,4215907795.32,124128417,4215907795.32,124128417
2020-06-01,IVA importación e internación de bienes,ejecutado,7957532901.5,232577009,3741625106.18,109357509
2020-09-01,IVA importación e internación de bienes,ejecutado,12035182030.03,349165749,4077649128.5300007,118301111
2005-03-01,Multas por infracción de tránsito,ejecutado,0,0,0,0
2005-06-01,Multas por infracción de tránsito,ejecutado,0,0,0,0
2005-09-01,Multas por infracción de tránsito,ejecutado,0,0,0,0
2005-12-01,Multas por infracción de tránsito,ejecutado,524756.78,30792.55,524756.78,30792.547
2006-03-01,Multas por infracción de tránsito,ejecutado,3804438.43,220544.13,3804438.43,220544.13
2006-06-01,Multas por infracción de tránsito,ejecutado,7558448.25,432895.99,3754009.82,215003.895
2006-09-01,Multas por infracción de tránsito,ejecutado,10147161.49,574094.96,2588713.24,146461.375
2006-12-01,Multas por infracción de tránsito,ejecutado,10387012.91,580481.85,239851.41999999993,13404.181
2007-03-01,Multas por infracción de tránsito,ejecutado,317863.4,17549.15,317863.4,17549.15
2007-06-01,Multas por infracción de tránsito,ejecutado,538984.83,29399.38,221121.42999999993,12061.256
2007-09-01,Multas por infracción de tránsito,ejecutado,704819.46,37977.62,165834.63,8935.627
2007-12-01,Multas por infracción de tránsito,ejecutado,877859.46,46723.35,173040,9209.911
2008-03-01,Multas por infracción de tránsito,ejecutado,208980.19,10987.77,208980.19,10987.77
2008-06-01,Multas por infracción de tránsito,ejecutado,379350.6,19705.02,170370.40999999997,8849.734
2008-09-01,Multas por infracción de tránsito,ejecutado,752098.74,38593.46,372748.14,19127.328
2008-12-01,Multas por infracción de tránsito,ejecutado,1047247.99,53083.79,295149.25,14960.775
2009-03-01,Multas por infracción de tránsito,ejecutado,266355.44,13338.24,266355.44,13338.239
2009-06-01,Multas por infracción de tránsito,ejecutado,562205.73,27814.96,295850.29,14637.105
2009-09-01,Multas por infracción de tránsito,ejecutado,926667.89,45289.27,364462.16000000003,17812.45
2009-12-01,Multas por infracción de tránsito,ejecutado,1184255.02,57170.96,257587.13,12435.248
2010-03-01,Multas por infracción de tránsito,ejecutado,328245.36,15654.75,328245.36,15654.754
2010-06-01,Multas por infracción de tránsito,ejecutado,659537.44,31076.58,331292.07999999996,15610.069
2010-09-01,Multas por infracción de tránsito,ejecutado,1024390.82,47681.25,364853.38,16982.45
2010-12-01,Multas por infracción de tránsito,ejecutado,1455096.37,66901.05,430705.55000000016,19802.573
2011-03-01,Multas por infracción de tránsito,ejecutado,3939522.87,178937.76,3939522.87,178937.756
2011-06-01,Multas por infracción de tránsito,ejecutado,13824212.44,620361.64,9884689.57,443575.522
2011-09-01,Multas por infracción de tránsito,ejecutado,20898516.98,926420.46,7074304.540000001,313600.265
2011-12-01,Multas por infracción de tránsito,ejecutado,29240659.67,1280380.04,8342142.690000001,365282.901
2012-03-01,Multas por infracción de tránsito,ejecutado,7635928,330300.41,7635928,330300.407
2012-06-01,Multas por infracción de tránsito,ejecutado,24595842,1051091.67,16959914,724773.902
2012-09-01,Multas por infracción de tránsito,ejecutado,38052201,1606428.1,13456359,568079.445
2012-12-01,Multas por infracción de tránsito,ejecutado,54926844,2290550.63,16874643,703703.716
2013-03-01,Multas por infracción de tránsito,ejecutado,15697650,646717.1,15697650,646717.104
2013-06-01,Multas por infracción de tránsito,ejecutado,37341105.53,1519893.42,21643455.53,880952.641
2013-09-01,Multas por infracción de tránsito,ejecutado,57580261.53,2315195.42,20239156,813778.89
2013-12-01,Multas por infracción de tránsito,ejecutado,81273813.53,3227927.45,23693552,941029.634
2014-03-01,Multas por infracción de tránsito,ejecutado,24230070,950703.3,24230070,950703.297
2014-06-01,Multas por infracción de tránsito,ejecutado,51066572,1979581.16,26836502,1040309.376
2014-09-01,Multas por infracción de tránsito,ejecutado,81059528,3104051.11,29992956,1148534.547
2014-12-01,Multas por infracción de tránsito,ejecutado,122503205.49,4633736.33,41443677.489999995,1567624.89
2015-03-01,Multas por infracción de tránsito,ejecutado,52832454,1974249.08,52832454,1974249.077
2015-06-01,Multas por infracción de tránsito,ejecutado,94324554.37,3482346.74,41492100.370000005,1531837.404
2015-09-01,Multas por infracción de tránsito,ejecutado,132980060.37,4849779.6,38655506,1409765.372
2015-12-01,Multas por infracción de tránsito,ejecutado,177284880.37,6386548.01,44304820,1596046.202
2016-03-01,Multas por infracción de tránsito,ejecutado,50218490,1787120.27,50218490,1787120.269
2016-06-01,Multas por infracción de tránsito,ejecutado,92358318,3247115.18,42139828,1481543.604
2016-09-01,Multas por infracción de tránsito,ejecutado,139556600,4847018.87,47198282,1639270.112
2016-12-01,Multas por infracción de tránsito,ejecutado,193533822,6639798.97,53977222,1851861.858
2017-03-01,Multas por infracción de tránsito,ejecutado,53693612,1819890.21,53693612,1819890.208
2017-06-01,Multas por infracción de tránsito,ejecutado,129190930,4326141.93,75497318,2528135.011
2017-09-01,Multas por infracción de tránsito,ejecutado,198274694,6558795.14,69083764,2285245.012
2017-12-01,Multas por infracción de tránsito,ejecutado,280151406,9153954.87,81876712,2675323.81
2018-03-01,Multas por infracción de tránsito,ejecutado,71360964,2303530.42,71360964,2303530.422
2018-06-01,Multas por infracción de tránsito,ejecutado,107456362,3426979.99,36095398,1151148.284
2018-09-01,Multas por infracción de tránsito,ejecutado,129813888,4089673.8,22357526,704354.44
2018-12-01,Multas por infracción de tránsito,ejecutado,186675868,5809178.72,56861980,1769491.727
2019-03-01,Multas por infracción de tránsito,ejecutado,54113976,1663617.15,54113976,1663617.15
2019-06-01,Multas por infracción de tránsito,ejecutado,107311118,3259378.91,53197142,1615765.879
2019-09-01,Multas por infracción de tránsito,ejecutado,164394430.4,4932479.6,57083312.400000006,1712723.925
2019-12-01,Multas por infracción de tránsito,ejecutado,227967234,6763655.42,63572803.599999994,1886168.156
2020-03-01,Multas por infracción de tránsito,ejecutado,60548006,1782706.96,60548006,1782706.957
2020-06-01,Multas por infracción de tránsito,ejecutado,116214784,3396641.54,55666778,1626988.273
2020-09-01,Multas por infracción de tránsito,ejecutado,175432304.64,5089657.29,59217520.639999986,1718023.863
2005-03-01,Otros ISC por enajenación de bienes,ejecutado,8416954.99,512329.1,8416954.99,512329.124
2005-06-01,Otros ISC por enajenación de bienes,ejecutado,17050858.68,1025384.2,8633903.69,519215.385
2005-09-01,Otros ISC por enajenación de bienes,ejecutado,15619208.62,927787.7,-1431650.0600000005,-85040.632
2005-12-01,Otros ISC por enajenación de bienes,ejecutado,24687742.43,1448668.2,9068533.81,532138.439
2006-03-01,Otros ISC por enajenación de bienes,ejecutado,11996262.56,695426,11996262.56,695425.97
2006-06-01,Otros ISC por enajenación de bienes,ejecutado,22343606.21,1279688.3,10347343.65,592624.764
2006-09-01,Otros ISC por enajenación de bienes,ejecutado,33743905.91,1909125.7,11400299.699999996,644993.637
2006-12-01,Otros ISC por enajenación de bienes,ejecutado,33981967.01,1899094.1,238061.1000000015,13304.128
2007-03-01,Otros ISC por enajenación de bienes,ejecutado,247657741.55,13673114.9,247657741.55,13673114.859
2007-06-01,Otros ISC por enajenación de bienes,ejecutado,27777268.66,1515134.7,-219880472.89000002,-11993566.847
2007-09-01,Otros ISC por enajenación de bienes,ejecutado,46398235.65,2500065,18620966.99,1003349.085
2007-12-01,Otros ISC por enajenación de bienes,ejecutado,37200689.68,1979976.1,-9197545.969999999,-489531.805
2008-03-01,Otros ISC por enajenación de bienes,ejecutado,15249233.3,801774.9,15249233.3,801774.891
2008-06-01,Otros ISC por enajenación de bienes,ejecutado,32580041.69,1692340.3,17330808.39,900232.923
2008-09-01,Otros ISC por enajenación de bienes,ejecutado,50561965.76,2594554.3,17981924.069999997,922730.697
2008-12-01,Otros ISC por enajenación de bienes,ejecutado,55385476.77,2807425.8,4823511.010000005,244498.201
2009-03-01,Otros ISC por enajenación de bienes,ejecutado,26884650.92,1346298.4,26884650.92,1346298.366
2009-06-01,Otros ISC por enajenación de bienes,ejecutado,48810463.42,2414883.2,21925812.5,1084773.077
2009-09-01,Otros ISC por enajenación de bienes,ejecutado,67424328.74,3295246,18613865.319999993,909720.065
2009-12-01,Otros ISC por enajenación de bienes,ejecutado,77408247.11,3736952,9983918.370000005,481982.541
2010-03-01,Otros ISC por enajenación de bienes,ejecutado,5378460.12,256510.8,5378460.12,256510.777
2010-06-01,Otros ISC por enajenación de bienes,ejecutado,40077842.29,1888417.9,34699382.17,1634991.532
2010-09-01,Otros ISC por enajenación de bienes,ejecutado,143113322.54,6661346.8,103035480.25,4795885.187
2010-12-01,Otros ISC por enajenación de bienes,ejecutado,148463609.33,6825919.6,5350286.790000021,245990.431
2011-03-01,Otros ISC por enajenación de bienes,ejecutado,17071775.18,775420.1,17071775.18,775420.082
2011-06-01,Otros ISC por enajenación de bienes,ejecutado,47725790.25,2141695.2,30654015.07,1375599.166
2011-09-01,Otros ISC por enajenación de bienes,ejecutado,125985558.19,5584874.7,78259767.94,3469215.077
2011-12-01,Otros ISC por enajenación de bienes,ejecutado,155787230.6,6821558.2,29801672.409999996,1304945.474
2012-03-01,Otros ISC por enajenación de bienes,ejecutado,59958753.06,2593581.4,59958753.06,2593581.361
2012-06-01,Otros ISC por enajenación de bienes,ejecutado,76642606.86,3275285.5,16683853.799999997,712976.6
2012-09-01,Otros ISC por enajenación de bienes,ejecutado,97938549.24,4134616,21295942.379999995,899038.672
2012-12-01,Otros ISC por enajenación de bienes,ejecutado,125612091.31,5238255.7,27673542.070000008,1154037.711
2013-03-01,Otros ISC por enajenación de bienes,ejecutado,7844744.14,323190.4,7844744.14,323190.427
2013-06-01,Otros ISC por enajenación de bienes,ejecutado,29873381.47,1215935,22028637.33,896630.679
2013-09-01,Otros ISC por enajenación de bienes,ejecutado,41623291.51,1673595.3,11749910.04,472442.07
2013-12-01,Otros ISC por enajenación de bienes,ejecutado,48951136.5,1944177.5,7327844.990000002,291037.802
2014-03-01,Otros ISC por enajenación de bienes,ejecutado,34920879.8,1370173.3,34920879.8,1370173.324
2014-06-01,Otros ISC por enajenación de bienes,ejecutado,72943607.89,2827638.2,38022728.09,1473940.252
2014-09-01,Otros ISC por enajenación de bienes,ejecutado,78676633.26,3012801.8,5733025.370000005,219537.471
2014-12-01,Otros ISC por enajenación de bienes,ejecutado,77578914.43,2934455.7,-1097718.8299999982,-41521.686
2015-03-01,Otros ISC por enajenación de bienes,ejecutado,45432495.03,1697726.6,45432495.03,1697726.579
2015-06-01,Otros ISC por enajenación de bienes,ejecutado,83034410.94,3065528.5,37601915.91,1388216.57
2015-09-01,Otros ISC por enajenación de bienes,ejecutado,95660516.99,3488736.7,12626106.049999997,460473.783
2015-12-01,Otros ISC por enajenación de bienes,ejecutado,135958620.67,4897802.1,40298103.67999999,1451707.406
2016-03-01,Otros ISC por enajenación de bienes,ejecutado,35892132.27,1277289.6,35892132.27,1277289.641
2016-06-01,Otros ISC por enajenación de bienes,ejecutado,76933173.08,2704801,41041040.809999995,1442912.664
2016-09-01,Otros ISC por enajenación de bienes,ejecutado,116088797.68,4031945.4,39155624.60000001,1359936.048
2016-12-01,Otros ISC por enajenación de bienes,ejecutado,117446793.07,4029389.2,1357995.3899999857,46590.391
2017-03-01,Otros ISC por enajenación de bienes,ejecutado,46941382.92,1591030.3,46941382.92,1591030.291
2017-06-01,Otros ISC por enajenación de bienes,ejecutado,97275011.22,3257392,50333628.3,1685493.092
2017-09-01,Otros ISC por enajenación de bienes,ejecutado,139847150.69,4626050.8,42572139.47,1408258.088
2017-12-01,Otros ISC por enajenación de bienes,ejecutado,140141075.44,4579113.5,293924.75,9603.999
2018-03-01,Otros ISC por enajenación de bienes,ejecutado,33413452.55,1078585.5,33413452.55,1078585.548
2018-06-01,Otros ISC por enajenación de bienes,ejecutado,58696670.53,1871944.2,25283217.98,806328.081
2018-09-01,Otros ISC por enajenación de bienes,ejecutado,88247701.99,2780167.2,29551031.459999993,930979.582
2018-12-01,Otros ISC por enajenación de bienes,ejecutado,108986061.65,3391544.5,20738359.66000001,645358.39
2019-03-01,Otros ISC por enajenación de bienes,ejecutado,33522414.64,1030574.1,33522414.64,1030574.133
2019-06-01,Otros ISC por enajenación de bienes,ejecutado,78375128.28,2380501.2,44852713.64,1362319.132
2019-09-01,Otros ISC por enajenación de bienes,ejecutado,133072670.14,3992703.6,54697541.86,1641141.424
2019-12-01,Otros ISC por enajenación de bienes,ejecutado,187943007.88,5576159.9,54870337.739999995,1627971.049
2020-03-01,Otros ISC por enajenación de bienes,ejecutado,58816900.07,1731738.2,58816900.07,1731738.233
2020-06-01,Otros ISC por enajenación de bienes,ejecutado,101253109.59,2959352.6,42436209.52,1240294.799
2020-09-01,Otros ISC por enajenación de bienes,ejecutado,144640410.38,4196320.2,43387300.78999999,1258756.147
2005-03-01,Otros ISC por importación o internación de bienes,ejecutado,133663541.84,8135926,133663541.84,8135926.28
2005-06-01,Otros ISC por importación o internación de bienes,ejecutado,289763903.42,17425475,156100361.58,9387377.05
2005-09-01,Otros ISC por importación o internación de bienes,ejecutado,488255586.26,29002593,198491682.83999997,11790491.68
2005-12-01,Otros ISC por importación o internación de bienes,ejecutado,734355825.09,43091747,246100238.83000004,14441077.22
2006-03-01,Otros ISC por importación o internación de bienes,ejecutado,222150985.48,12878141,222150985.48,12878141.31
2006-06-01,Otros ISC por importación o internación de bienes,ejecutado,451631964.06,25866376,229480978.58,13143094.05
2006-09-01,Otros ISC por importación o internación de bienes,ejecutado,697997871.64,39490557,246365907.57999998,13938619.78
2006-12-01,Otros ISC por importación o internación de bienes,ejecutado,975615307.77,54522603,277617436.13,15514747.58
2007-03-01,Otros ISC por importación o internación de bienes,ejecutado,0,0,0,0
2007-06-01,Otros ISC por importación o internación de bienes,ejecutado,471960709.56,25743497,471960709.56,25743497.11
2007-09-01,Otros ISC por importación o internación de bienes,ejecutado,706129774.12,38048221,234169064.56,12617675.37
2007-12-01,Otros ISC por importación o internación de bienes,ejecutado,1025464639.93,54579510,319334865.80999994,16996335.08
2008-03-01,Otros ISC por importación o internación de bienes,ejecutado,274238078.16,14418902,274238078.16,14418902.3
2008-06-01,Otros ISC por importación o internación de bienes,ejecutado,613699721.27,31878068,339461643.10999995,17633023.24
2008-09-01,Otros ISC por importación o internación de bienes,ejecutado,865732322.72,44424489,252032601.45000005,12932888.44
2008-12-01,Otros ISC por importación o internación de bienes,ejecutado,1180076469.34,59816713,314344146.6199999,15933741.68
2009-03-01,Otros ISC por importación o internación de bienes,ejecutado,202031580.08,10117103,202031580.08,10117103.14
2009-06-01,Otros ISC por importación o internación de bienes,ejecutado,412437503.44,20405223,210405923.35999998,10409770.71
2009-09-01,Otros ISC por importación o internación de bienes,ejecutado,659223646.75,32218401,246786143.31,12061240.51
2009-12-01,Otros ISC por importación o internación de bienes,ejecutado,975188970,47078115,315965323.25,15253507.05
2010-03-01,Otros ISC por importación o internación de bienes,ejecutado,329993023.55,15738104,329993023.55,15738104.41
2010-06-01,Otros ISC por importación o internación de bienes,ejecutado,680513584.69,32064950,350520561.14000005,16516090.88
2010-09-01,Otros ISC por importación o internación de bienes,ejecutado,1083229622.38,50419961,402716037.69000006,18744803.97
2010-12-01,Otros ISC por importación o internación de bienes,ejecutado,1558580344.24,71658934,475350721.8599999,21855226.35
2011-03-01,Otros ISC por importación o internación de bienes,ejecutado,419608390.58,19059106,419608390.58,19059106
2011-06-01,Otros ISC por importación o internación de bienes,ejecutado,864649611.2,38801158,445041220.62000006,19971228.25
2011-09-01,Otros ISC por importación o internación de bienes,ejecutado,1350539388.5,59868713,485889777.29999995,21539242.78
2011-12-01,Otros ISC por importación o internación de bienes,ejecutado,1901385450.29,83257218,550846061.79,24120259.61
2012-03-01,Otros ISC por importación o internación de bienes,ejecutado,497001789.11,21498355,497001789.11,21498355.3
2012-06-01,Otros ISC por importación o internación de bienes,ejecutado,1044078074.25,44618183,547076285.14,23379046.26
2012-09-01,Otros ISC por importación o internación de bienes,ejecutado,1567159847.48,66159895,523081773.23,22082645.33
2012-12-01,Otros ISC por importación o internación de bienes,ejecutado,2233350808.97,93134845,666190961.4899998,27781390.99
2013-03-01,Otros ISC por importación o internación de bienes,ejecutado,542475086.24,22349072,542475086.24,22349072.41
2013-06-01,Otros ISC por importación o internación de bienes,ejecutado,1005950392.87,40945156,463475306.63,18864815.51
2013-09-01,Otros ISC por importación o internación de bienes,ejecutado,1430248746.67,57507647,424298353.8000001,17060249.13
2013-12-01,Otros ISC por importación o internación de bienes,ejecutado,1924147761.04,76420794,493899014.3699999,19616037.67
2014-03-01,Otros ISC por importación o internación de bienes,ejecutado,391373188.35,15356117,391373188.35,15356116.61
2014-06-01,Otros ISC por importación o internación de bienes,ejecutado,834409868.76,32345662,443036680.40999997,17174191.05
2014-09-01,Otros ISC por importación o internación de bienes,ejecutado,1300513991.03,49801202,466104122.27,17848747.12
2014-12-01,Otros ISC por importación o internación de bienes,ejecutado,1902057557.62,71946144,601543566.5899999,22753643.61
2015-03-01,Otros ISC por importación o internación de bienes,ejecutado,456727941.22,17067061,456727941.22,17067061.03
2015-06-01,Otros ISC por importación o internación de bienes,ejecutado,1374494311.36,50744642,917766370.1399999,33882807.6
2015-09-01,Otros ISC por importación o internación de bienes,ejecutado,2125986081.22,77534661,751491769.8600001,27406886.73
2015-12-01,Otros ISC por importación o internación de bienes,ejecutado,3105268567,111864851,979282485.78,35277879.29
2016-03-01,Otros ISC por importación o internación de bienes,ejecutado,733015782,26085758,733015782,26085757.68
2016-06-01,Otros ISC por importación o internación de bienes,ejecutado,1646750755.2,57896132,913734973.2,32124910.55
2016-09-01,Otros ISC por importación o internación de bienes,ejecutado,2451600633.04,85147922,804849877.8399999,27953694.36
2016-12-01,Otros ISC por importación o internación de bienes,ejecutado,3505023794.38,120251092,1053423161.3400002,36141062.84
2017-03-01,Otros ISC por importación o internación de bienes,ejecutado,807618041.49,27373390,807618041.49,27373389.69
2017-06-01,Otros ISC por importación o internación de bienes,ejecutado,1600695191.17,53601554,793077149.6800001,26557315.7
2017-09-01,Otros ISC por importación o internación de bienes,ejecutado,2440901852.13,80743411,840206660.96,27793478.09
2017-12-01,Otros ISC por importación o internación de bienes,ejecutado,3540802087.83,115695805,1099900235.6999998,35939270.37
2018-03-01,Otros ISC por importación o internación de bienes,ejecutado,766337851.74,24737370,766337851.74,24737369.79
2018-06-01,Otros ISC por importación o internación de bienes,ejecutado,1496420943.77,47723602,730083092.03,23283685.6
2018-09-01,Otros ISC por importación o internación de bienes,ejecutado,2089882492.61,65839933,593461548.8399999,18696490.7
2018-12-01,Otros ISC por importación o internación de bienes,ejecutado,2762692590.21,85972414,672810097.6000001,20937222.05
2019-03-01,Otros ISC por importación o internación de bienes,ejecutado,756549072.63,23258465,756549072.63,23258464.92
2019-06-01,Otros ISC por importación o internación de bienes,ejecutado,2036429688.9,61852827,1279880616.27,38874032.54
2019-09-01,Otros ISC por importación o internación de bienes,ejecutado,3296807451.31,98917192,1260377762.4099998,37816290.92
2019-12-01,Otros ISC por importación o internación de bienes,ejecutado,4804568938.09,142548770,1507761486.7800002,44734407.51
2020-03-01,Otros ISC por importación o internación de bienes,ejecutado,1248451226.66,36757985,1248451226.66,36757984.84
2020-06-01,Otros ISC por importación o internación de bienes,ejecutado,2315924151.07,67688154,1067472924.4100001,31199325.56
2020-09-01,Otros ISC por importación o internación de bienes,ejecutado,3441229745.95,99837257,1125305594.8799996,32647463.86
2018-03-01,Prórroga de estancia,ejecutado,0,0,0,0
2018-06-01,Prórroga de estancia,ejecutado,1854220.69,59134.49,1854220.69,59134.49
2018-09-01,Prórroga de estancia,ejecutado,6833435.1,215281.44,4979214.41,156865.83
2018-12-01,Prórroga de estancia,ejecutado,15475743.06,481590.67,8642307.96,268940.55
2019-03-01,Prórroga de estancia,ejecutado,5237360.91,161011.33,5237360.91,161011.33
2019-06-01,Prórroga de estancia,ejecutado,13407028.38,407213.96,8169667.470000001,248138.71
2019-09-01,Prórroga de estancia,ejecutado,19248921.06,577543.35,5841892.679999998,175279.76
2019-12-01,Prórroga de estancia,ejecutado,26276769.76,779616.5,7027848.700000003,208512.19
2020-03-01,Prórroga de estancia,ejecutado,6304387.16,185619.24,6304387.16,185619.24
2020-06-01,Prórroga de estancia,ejecutado,9638849.55,281717.31,3334462.3900000006,97457.25
2020-09-01,Prórroga de estancia,ejecutado,13905547.52,403428.95,4266697.969999999,123785.81
2018-03-01,Registro de la propiedad vehicular,ejecutado,34069245.7,1099754.5,34069245.7,1099754.5
2018-06-01,Registro de la propiedad vehicular,ejecutado,58004033.03,1849854.7,23934787.33,763324.2
2018-09-01,Registro de la propiedad vehicular,ejecutado,80787714.57,2545146.8,22783681.53999999,717780.1
2018-12-01,Registro de la propiedad vehicular,ejecutado,110328926.63,3433333.2,29541212.060000002,919294.9
2019-03-01,Registro de la propiedad vehicular,ejecutado,32336570.64,994117.9,32336570.64,994117.9
2019-06-01,Registro de la propiedad vehicular,ejecutado,58526199.84,1777626.3,26189629.200000003,795462.1
2019-09-01,Registro de la propiedad vehicular,ejecutado,86616324,2598830.4,28090124.159999996,842814.2
2019-12-01,Registro de la propiedad vehicular,ejecutado,130953730.58,3885321.1,44337406.58,1315465.1
2020-03-01,Registro de la propiedad vehicular,ejecutado,35028119.86,1031328.3,35028119.86,1031328.3
2020-06-01,Registro de la propiedad vehicular,ejecutado,55968805.8,1635815.7,20940685.939999998,612039.2
2020-09-01,Registro de la propiedad vehicular,ejecutado,91178482.14,2645278.1,35209676.34,1021506.2
2018-03-01,Tarjeta de turismo,ejecutado,5206416.74,168063,5206416.74,168063.023
2018-06-01,Tarjeta de turismo,ejecutado,19600367.11,625091.6,14393950.37,459049.413
2018-09-01,Tarjeta de turismo,ejecutado,24949564.28,786014.4,5349197.170000002,168521.811
2018-12-01,Tarjeta de turismo,ejecutado,35070983.64,1091376.3,10121419.36,314969.12
2019-03-01,Tarjeta de turismo,ejecutado,15343458,471701.4,15343458,471701.43
2019-06-01,Tarjeta de turismo,ejecutado,10283559.98,312344.3,-5059898.02,-153685.147
2019-09-01,Tarjeta de turismo,ejecutado,16392041.42,491825.7,6108481.4399999995,183278.473
2019-12-01,Tarjeta de turismo,ejecutado,25220572.24,748279.7,8828530.819999998,261937.381
2020-03-01,Tarjeta de turismo,ejecutado,8544405.92,251571.8,8544405.92,251571.817
2020-06-01,Tarjeta de turismo,ejecutado,8769384.94,256305.2,224979.01999999955,6575.524
2020-09-01,Tarjeta de turismo,ejecutado,21921316.51,635983.1,13151931.570000002,381564.983
2005-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2005-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2005-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2005-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2006-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2006-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2006-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2006-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2007-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2007-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2007-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2007-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2008-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2008-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2008-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2008-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2009-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2009-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2009-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2009-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2010-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2010-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2010-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2010-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2011-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2011-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2011-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2011-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2012-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2012-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2012-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2012-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2013-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2013-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2013-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2013-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2014-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2014-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2014-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2014-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2015-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2015-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2015-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2015-12-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2016-03-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2016-06-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2016-09-01,Transferencias y donaciones de capital,ejecutado,0,0,0,0
