date,concept,cat,type,stock_cord,stock_usd,flow_cord,flow_usd
2018-03-01,Aporte Estatal - INSS,total,ejecutado,0,0,0,0
2018-06-01,Aporte Estatal - INSS,total,ejecutado,0,0,0,0
2018-09-01,Aporte Estatal - INSS,total,ejecutado,0,0,0,0
2018-12-01,Aporte Estatal - INSS,total,ejecutado,0,0,0,0
2019-03-01,Aporte Estatal - INSS,total,ejecutado,0,0,0,0
2019-06-01,Aporte Estatal - INSS,total,ejecutado,158669938.93,4819309,158669938.93,4819309
2019-09-01,Aporte Estatal - INSS,total,ejecutado,250575000,7518236,91905061.07,2757513
2019-12-01,Aporte Estatal - INSS,total,ejecutado,1558740934,46246938,1308165934,38812523
2020-03-01,Aporte Estatal - INSS,total,ejecutado,156054027.31,4594678,156054027.31,4594678
2020-06-01,Aporte Estatal - INSS,total,ejecutado,722808329.97,21125718,566754302.6600001,16564684
2020-09-01,Aporte Estatal - INSS,total,ejecutado,998690355.92,28974092,275882025.9499999,8003913
2005-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2005-06-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2005-09-01,Asamblea Nacional,capital,ejecutado,5922066.82,351773.3265,5922066.82,351773.3265
2005-12-01,Asamblea Nacional,capital,ejecutado,12542092.07,735965.6413,6620025.25,388460.80075
2006-03-01,Asamblea Nacional,capital,ejecutado,3146.99,182.4317,3146.99,182.4317
2006-06-01,Asamblea Nacional,capital,ejecutado,347603.21,19908.32404,344456.22000000003,19728.08607
2006-09-01,Asamblea Nacional,capital,ejecutado,6751289.65,381967.05207,6403686.44,362300.73937
2006-12-01,Asamblea Nacional,capital,ejecutado,11237726.67,628024.28804,4486437.02,250726.10307
2007-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2007-06-01,Asamblea Nacional,capital,ejecutado,1305138.38,71189.87966,1305138.38,71189.87966
2007-09-01,Asamblea Nacional,capital,ejecutado,8174695.85,440475.16992,6869557.47,370150.71256
2007-12-01,Asamblea Nacional,capital,ejecutado,15652551.66,833094.16359,7477855.8100000005,398002.71335
2008-03-01,Asamblea Nacional,capital,ejecutado,1751.84,92.10832,1751.84,92.10832
2008-06-01,Asamblea Nacional,capital,ejecutado,2871531.88,149159.08587,2869780.04,149068.08815
2008-09-01,Asamblea Nacional,capital,ejecutado,16421487.71,842657.92329,13549955.830000002,695307.13916
2008-12-01,Asamblea Nacional,capital,ejecutado,26147014.85,1325361.97962,9725527.14,492975.73651
2009-03-01,Asamblea Nacional,capital,ejecutado,754672.67,37791.62265,754672.67,37791.62265
2009-06-01,Asamblea Nacional,capital,ejecutado,7616378.19,376818.05416,6861705.5200000005,339480.84743
2009-09-01,Asamblea Nacional,capital,ejecutado,12494789.25,610660.94003,4878411.06,238423.79604
2009-12-01,Asamblea Nacional,capital,ejecutado,20980310.5,1012843.15289,8485521.25,409646.08683
2010-03-01,Asamblea Nacional,capital,ejecutado,491332.81,23432.75922,491332.81,23432.75922
2010-06-01,Asamblea Nacional,capital,ejecutado,1133772.48,53421.94265,642439.6699999999,30270.95455
2010-09-01,Asamblea Nacional,capital,ejecutado,1212555.77,56439.57054,78783.29000000004,3667.04375
2010-12-01,Asamblea Nacional,capital,ejecutado,7725753.39,355207.38969,6513197.619999999,299457.64618
2011-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2011-06-01,Asamblea Nacional,capital,ejecutado,1041271.01,46727.04471,1041271.01,46727.04471
2011-09-01,Asamblea Nacional,capital,ejecutado,1822989.22,80812.17022,781718.21,34653.16435
2011-12-01,Asamblea Nacional,capital,ejecutado,4388871.32,192178.40151,2565882.1000000006,112353.97087
2012-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2012-06-01,Asamblea Nacional,capital,ejecutado,1253044.86,53548.27936,1253044.86,53548.27936
2012-09-01,Asamblea Nacional,capital,ejecutado,11476896.73,484513.61334,10223851.870000001,431614.53207
2012-12-01,Asamblea Nacional,capital,ejecutado,16711580.11,696903.69259,5234683.379999999,218295.94527
2013-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2013-06-01,Asamblea Nacional,capital,ejecutado,839177.59,34157.00942,839177.59,34157.00942
2013-09-01,Asamblea Nacional,capital,ejecutado,2003280.35,80548.18393,1164102.7600000002,46806.41091
2013-12-01,Asamblea Nacional,capital,ejecutado,13218648.57,525001.06455,11215368.22,445437.3852
2014-03-01,Asamblea Nacional,capital,ejecutado,851276.73,33401.12488,851276.73,33401.12488
2014-06-01,Asamblea Nacional,capital,ejecutado,3634578.24,140893.39287,2783301.5100000002,107893.89229
2014-09-01,Asamblea Nacional,capital,ejecutado,9091496.85,348145.01831,5456918.609999999,208964.38295
2014-12-01,Asamblea Nacional,capital,ejecutado,17981860.68,680171.59858,8890363.83,336281.82788
2015-03-01,Asamblea Nacional,capital,ejecutado,1306557.22,48823.577,1306557.22,48823.577
2015-06-01,Asamblea Nacional,capital,ejecutado,4891659.8,180594.07408,3585102.58,132357.58565
2015-09-01,Asamblea Nacional,capital,ejecutado,9970996.92,363642.01731,5079337.12,185243.30232
2015-12-01,Asamblea Nacional,capital,ejecutado,14313813.17,515643.83161,4342816.25,156446.53067
2016-03-01,Asamblea Nacional,capital,ejecutado,89699.85,3192.13939,89699.85,3192.13939
2016-06-01,Asamblea Nacional,capital,ejecutado,4739202.47,166619.92795,4649502.62,163466.27866
2016-09-01,Asamblea Nacional,capital,ejecutado,7919770.88,275066.02242,3180568.41,110466.11257
2016-12-01,Asamblea Nacional,capital,ejecutado,17612112.25,604240.04239,9692341.370000001,332526.88134
2017-03-01,Asamblea Nacional,capital,ejecutado,54150,1835.35901,54150,1835.35901
2017-06-01,Asamblea Nacional,capital,ejecutado,546034.89,18284.75447,491884.89,16471.46474
2017-09-01,Asamblea Nacional,capital,ejecutado,1203973.8,39826.65335,657938.91,21764.18199
2017-12-01,Asamblea Nacional,capital,ejecutado,4862337.21,158877.00169,3658363.41,119537.12475
2018-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2018-06-01,Asamblea Nacional,capital,ejecutado,424640.05,13542.54813,424640.05,13542.54813
2018-09-01,Asamblea Nacional,capital,ejecutado,2237901.51,70503.14355,1813261.4599999997,57125.22756
2018-12-01,Asamblea Nacional,capital,ejecutado,6736381.9,209629.91508,4498480.390000001,139988.50958
2019-03-01,Asamblea Nacional,capital,ejecutado,40996.32,1260.34319,40996.32,1260.34319
2019-06-01,Asamblea Nacional,capital,ejecutado,706439.29,21456.8012,665442.9700000001,20211.61297
2019-09-01,Asamblea Nacional,capital,ejecutado,1420114.37,42609.01751,713675.0800000001,21413.05984
2019-12-01,Asamblea Nacional,capital,ejecutado,16226727.68,481437.5848,14806613.309999999,439303.61633
2020-03-01,Asamblea Nacional,capital,ejecutado,0,0,0,0
2020-06-01,Asamblea Nacional,capital,ejecutado,582474.14,17024.13233,582474.14,17024.13233
2020-09-01,Asamblea Nacional,capital,ejecutado,2084807.96,60484.62999,1502333.8199999998,43585.83954
2005-03-01,Asamblea Nacional,corriente,ejecutado,36465625.15,2219615.26618,36465625.15,2219615.26618
2005-06-01,Asamblea Nacional,corriente,ejecutado,82549682.14,4964274.16114,46084056.99,2771347.96192
2005-09-01,Asamblea Nacional,corriente,ejecutado,138204574.76,8209411.42317,55654892.61999999,3305924.6557
2005-12-01,Asamblea Nacional,corriente,ejecutado,283102940.04,16612382.97869,144898365.28000003,8502586.15003
2006-03-01,Asamblea Nacional,corriente,ejecutado,62541335.64,3625534.93314,62541335.64,3625534.93314
2006-06-01,Asamblea Nacional,corriente,ejecutado,136378798.56,7810840.73932,73837462.92,4228902.65608
2006-09-01,Asamblea Nacional,corriente,ejecutado,204865620.9,11590662.13166,68486822.34,3874772.22741
2006-12-01,Asamblea Nacional,corriente,ejecutado,307696008.78,17195699.14107,102830387.87999997,5746712.21624
2007-03-01,Asamblea Nacional,corriente,ejecutado,86343438.81,4766997.18246,86343438.81,4766997.18246
2007-06-01,Asamblea Nacional,corriente,ejecutado,145173185.33,7918594.49677,58829746.52000001,3208918.40997
2007-09-01,Asamblea Nacional,corriente,ejecutado,215517171.09,11612659.88334,70343985.75999999,3790328.06221
2007-12-01,Asamblea Nacional,corriente,ejecutado,328959146.97,17508579.51804,113441975.88000003,6037855.68413
2008-03-01,Asamblea Nacional,corriente,ejecutado,71864164.2,3778477.33412,71864164.2,3778477.33412
2008-06-01,Asamblea Nacional,corriente,ejecutado,158596104.51,8238128.971,86731940.30999999,4505210.97215
2008-09-01,Asamblea Nacional,corriente,ejecutado,246837562.39,12666308.39949,88241457.88,4528052.8146
2008-12-01,Asamblea Nacional,corriente,ejecutado,369448139.29,18726899.42103,122610576.90000004,6214988.51225
2009-03-01,Asamblea Nacional,corriente,ejecutado,93185972.91,4666459.06769,93185972.91,4666459.06769
2009-06-01,Asamblea Nacional,corriente,ejecutado,170592803.92,8440028.42606,77406831.00999999,3829680.02801
2009-09-01,Asamblea Nacional,corriente,ejecutado,259322634.41,12673939.55448,88729830.49000001,4336515.05534
2009-12-01,Asamblea Nacional,corriente,ejecutado,384210587.32,18548107.88603,124887952.91,6029077.02362
2010-03-01,Asamblea Nacional,corriente,ejecutado,101101079.49,4821736.31531,101101079.49,4821736.31531
2010-06-01,Asamblea Nacional,corriente,ejecutado,171919243.65,8100619.95442,70818164.16000001,3336863.4107
2010-09-01,Asamblea Nacional,corriente,ejecutado,266664435.6,12412151.75096,94745191.94999999,4410005.7719
2010-12-01,Asamblea Nacional,corriente,ejecutado,406282606.41,18679677.80165,139618170.81000003,6419232.33936
2011-03-01,Asamblea Nacional,corriente,ejecutado,86059240.79,3908911.80661,86059240.79,3908911.80661
2011-06-01,Asamblea Nacional,corriente,ejecutado,187844205.82,8429510.20439,101784965.02999999,4567601.10129
2011-09-01,Asamblea Nacional,corriente,ejecutado,295200096.89,13086067.77047,107355891.07,4759031.18225
2011-12-01,Asamblea Nacional,corriente,ejecutado,437684756.23,19165190.93045,142484659.34000003,6239069.70038
2012-03-01,Asamblea Nacional,corriente,ejecutado,110964379.44,4799885.44695,110964379.44,4799885.44695
2012-06-01,Asamblea Nacional,corriente,ejecutado,204276787.66,8729671.8909000009,93312408.22,3987661.6254
2012-09-01,Asamblea Nacional,corriente,ejecutado,313182139.29,13221432.02202,108905351.63000003,4597595.20985
2012-12-01,Asamblea Nacional,corriente,ejecutado,468465419.89,19535871.46308,155283280.59999996,6475599.01194
2013-03-01,Asamblea Nacional,corriente,ejecutado,101701737.56,4189942.6434,101701737.56,4189942.6434
2013-06-01,Asamblea Nacional,corriente,ejecutado,217486285.65,8852334.94712,115784548.09,4712773.48974
2013-09-01,Asamblea Nacional,corriente,ejecutado,334243935.13,13439328.13239,116757649.47999999,4694608.33364
2013-12-01,Asamblea Nacional,corriente,ejecutado,491814762.69,19533258.07918,157570827.56,6258192.86848
2014-03-01,Asamblea Nacional,corriente,ejecutado,114169045.1,4479594.47022,114169045.1,4479594.47022
2014-06-01,Asamblea Nacional,corriente,ejecutado,237959093.9,9224416.66979,123790048.80000001,4798686.07243
2014-09-01,Asamblea Nacional,corriente,ejecutado,364145779.67,13944407.74962,126186685.77000001,4832126.84915
2014-12-01,Asamblea Nacional,corriente,ejecutado,522925333.26,19779875.18592,158779553.58999997,6005904.76753
2015-03-01,Asamblea Nacional,corriente,ejecutado,152872375.83,5712552.11697,152872375.83,5712552.11697
2015-06-01,Asamblea Nacional,corriente,ejecutado,255769403.79,9442692.36715,102897027.95999998,3798831.9405
2015-09-01,Asamblea Nacional,corriente,ejecutado,389930422.31,14220753.10204,134161018.52000001,4892849.11136
2015-12-01,Asamblea Nacional,corriente,ejecutado,567133831.82,20430549.05105,177203409.51000005,6383613.08545
2016-03-01,Asamblea Nacional,corriente,ejecutado,132652753.85,4720699.98738,132652753.85,4720699.98738
2016-06-01,Asamblea Nacional,corriente,ejecutado,275558890.76,9688044.09945,142906136.91,5024265.24018
2016-09-01,Asamblea Nacional,corriente,ejecutado,418788694.94,14545186.003180001,143229804.18,4974594.98828
2016-12-01,Asamblea Nacional,corriente,ejecutado,598107547.75,20519999.24112,179318852.81,6152108.82628
2017-03-01,Asamblea Nacional,corriente,ejecutado,146327139.6,4959609.13312,146327139.6,4959609.13312
2017-06-01,Asamblea Nacional,corriente,ejecutado,296759761.18,9937422.44025,150432621.58,5037450.1701
2017-09-01,Asamblea Nacional,corriente,ejecutado,446045932.42,14754903.07939,149286171.24,4938287.35482
2017-12-01,Asamblea Nacional,corriente,ejecutado,635359031.01,20760373.76286,189313098.58999997,6185810.68831
2018-03-01,Asamblea Nacional,corriente,ejecutado,189703483.19,6123624.46028,189703483.19,6123624.46028
2018-06-01,Asamblea Nacional,corriente,ejecutado,304626779.95,9715105.37076,114923296.75999999,3665114.20224
2018-09-01,Asamblea Nacional,corriente,ejecutado,468393783.14,14756339.35856,163767003.19,5159337.21111
2018-12-01,Asamblea Nacional,corriente,ejecutado,669943826.44,20848026.36369,201550043.30000007,6272049.16366
2019-03-01,Asamblea Nacional,corriente,ejecutado,147450969.09,4533061.1265,147450969.09,4533061.1265
2019-06-01,Asamblea Nacional,corriente,ejecutado,304128090.64,9237334.43726,156677121.54999998,4758780.9708
2019-09-01,Asamblea Nacional,corriente,ejecutado,462373193.69,13873014.68356,158245103.05,4747975.59239
2019-12-01,Asamblea Nacional,corriente,ejecutado,660697039.9,19602497.40104,198323846.20999998,5884153.31857
2020-03-01,Asamblea Nacional,corriente,ejecutado,169776207.49,4998698.48985,169776207.49,4998698.48985
2020-06-01,Asamblea Nacional,corriente,ejecutado,329079331.52000004,9618092.38013,159303124.03000003,4655996.34072
2020-09-01,Asamblea Nacional,corriente,ejecutado,483390315.22,14024161.89686,154310983.7,4476883.6895
2005-03-01,Asamblea Nacional,total,ejecutado,36465625.15,2219615.26618,36465625.15,2219615.26618
2005-06-01,Asamblea Nacional,total,ejecutado,82549682.14,4964274.16114,46084056.99,2771347.96192
2005-09-01,Asamblea Nacional,total,ejecutado,144126641.58,8561184.74967,61576959.44000001,3657697.9822
2005-12-01,Asamblea Nacional,total,ejecutado,295645032.11,17348348.61999,151518390.53,8891046.95078
2006-03-01,Asamblea Nacional,total,ejecutado,62544482.63,3625717.36484,62544482.63,3625717.36484
2006-06-01,Asamblea Nacional,total,ejecutado,136726401.77,7830749.06336,74181919.14000002,4248630.74215
2006-09-01,Asamblea Nacional,total,ejecutado,211616910.55,11972629.18373,74890508.78,4237072.96678
2006-12-01,Asamblea Nacional,total,ejecutado,318933735.45,17823723.42911,107316824.89999998,5997438.31931
2007-03-01,Asamblea Nacional,total,ejecutado,86343438.81,4766997.18246,86343438.81,4766997.18246
2007-06-01,Asamblea Nacional,total,ejecutado,146478323.71,7989784.37643,60134884.900000006,3280108.28963
2007-09-01,Asamblea Nacional,total,ejecutado,223691866.94,12053135.05326,77213543.22999999,4160478.77477
2007-12-01,Asamblea Nacional,total,ejecutado,344611698.63,18341673.68163,120919831.69,6435858.39747
2008-03-01,Asamblea Nacional,total,ejecutado,71865916.04,3778569.44245,71865916.04,3778569.44245
2008-06-01,Asamblea Nacional,total,ejecutado,161467636.39,8387288.05687,89601720.34999998,4654279.0603
2008-09-01,Asamblea Nacional,total,ejecutado,263259050.1,13508966.32278,101791413.71000001,5223359.95376
2008-12-01,Asamblea Nacional,total,ejecutado,395595154.14,20052261.40065,132336104.03999999,6707964.24876
2009-03-01,Asamblea Nacional,total,ejecutado,93940645.58,4704250.69034,93940645.58,4704250.69034
2009-06-01,Asamblea Nacional,total,ejecutado,178209182.11,8816846.48022,84268536.53000002,4169160.87544
2009-09-01,Asamblea Nacional,total,ejecutado,271817423.66,13284600.49451,93608241.55000001,4574938.85139
2009-12-01,Asamblea Nacional,total,ejecutado,405190897.82,19560951.03893,133373474.15999997,6438723.11044
2010-03-01,Asamblea Nacional,total,ejecutado,101592412.3,4845169.07453,101592412.3,4845169.07453
2010-06-01,Asamblea Nacional,total,ejecutado,173053016.13,8154041.89708,71460603.83,3367134.36524
2010-09-01,Asamblea Nacional,total,ejecutado,267876991.37,12468591.3215,94823975.24000001,4413672.81565
2010-12-01,Asamblea Nacional,total,ejecutado,414008359.8,19034885.19135,146131368.43,6718689.98554
2011-03-01,Asamblea Nacional,total,ejecutado,86059240.79,3908911.80661,86059240.79,3908911.80661
2011-06-01,Asamblea Nacional,total,ejecutado,188885476.83,8476237.2491,102826236.04,4614328.146
2011-09-01,Asamblea Nacional,total,ejecutado,297023086.11,13166879.94069,108137609.28,4793684.34659
2011-12-01,Asamblea Nacional,total,ejecutado,442073627.55,19357369.33196,145050541.44,6351423.67125
2012-03-01,Asamblea Nacional,total,ejecutado,110964379.44,4799885.44695,110964379.44,4799885.44695
2012-06-01,Asamblea Nacional,total,ejecutado,205529832.52,8783220.17026,94565453.08000001,4041209.90476
2012-09-01,Asamblea Nacional,total,ejecutado,324659036.02,13705945.63535,119129203.49999997,5029209.74192
2012-12-01,Asamblea Nacional,total,ejecutado,485177000,20232775.15567,160517963.98000002,6693894.95721
2013-03-01,Asamblea Nacional,total,ejecutado,101701737.56,4189942.6434,101701737.56,4189942.6434
2013-06-01,Asamblea Nacional,total,ejecutado,218325463.24,8886491.95653,116623725.68,4746930.49916
2013-09-01,Asamblea Nacional,total,ejecutado,336247215.48,13519876.31632,117921752.24000001,4741414.74454
2013-12-01,Asamblea Nacional,total,ejecutado,505033411.26,20058259.14373,168786195.77999997,6703630.25368
2014-03-01,Asamblea Nacional,total,ejecutado,115020321.83,4512995.59509,115020321.83,4512995.59509
2014-06-01,Asamblea Nacional,total,ejecutado,241593672.14,9365310.06266,126573350.30999999,4906579.96471
2014-09-01,Asamblea Nacional,total,ejecutado,373237276.52,14292552.76793,131643604.38,5041091.23211
2014-12-01,Asamblea Nacional,total,ejecutado,540907193.94,20460046.7845,167669917.42000008,6342186.59541
2015-03-01,Asamblea Nacional,total,ejecutado,154178933.05,5761375.69398,154178933.05,5761375.69398
2015-06-01,Asamblea Nacional,total,ejecutado,260661063.59,9623286.4412300009,106482130.53999999,3931189.52614
2015-09-01,Asamblea Nacional,total,ejecutado,399901419.23,14584395.11935,139240355.64000002,5078092.41368
2015-12-01,Asamblea Nacional,total,ejecutado,581447644.99,20946192.88267,181546225.76,6540059.61612
2016-03-01,Asamblea Nacional,total,ejecutado,132742453.7,4723892.12677,132742453.7,4723892.12677
2016-06-01,Asamblea Nacional,total,ejecutado,280298093.23,9854664.02741,147555639.53000003,5187731.51883
2016-09-01,Asamblea Nacional,total,ejecutado,426708465.82,14820252.0256,146410372.58999997,5085061.10085
2016-12-01,Asamblea Nacional,total,ejecutado,615719660,21124239.2835,189011194.18,6484635.70762
2017-03-01,Asamblea Nacional,total,ejecutado,146381289.6,4961444.49213,146381289.6,4961444.49213
2017-06-01,Asamblea Nacional,total,ejecutado,297305796.07,9955707.19472,150924506.47,5053921.63484
2017-09-01,Asamblea Nacional,total,ejecutado,447249906.22,14794729.73275,149944110.15000004,4960051.53681
2017-12-01,Asamblea Nacional,total,ejecutado,640221368.22,20919250.76455,192971462,6305347.81306
2018-03-01,Asamblea Nacional,total,ejecutado,189703483.19,6123624.46028,189703483.19,6123624.46028
2018-06-01,Asamblea Nacional,total,ejecutado,305051420,9728647.9189,115347936.81,3678656.75038
2018-09-01,Asamblea Nacional,total,ejecutado,470631684.65,14826842.50211,165580264.64999998,5216462.43867
2018-12-01,Asamblea Nacional,total,ejecutado,676680208.34,21057656.27878,206048523.69000006,6412037.67324
2019-03-01,Asamblea Nacional,total,ejecutado,147491965.41,4534321.46968,147491965.41,4534321.46968
2019-06-01,Asamblea Nacional,total,ejecutado,304834529.93,9258791.23847,157342564.52,4778992.58378
2019-09-01,Asamblea Nacional,total,ejecutado,463793308.06,13915623.70107,158958778.13,4769388.65223
2019-12-01,Asamblea Nacional,total,ejecutado,676923767.58,20083934.98584,213130459.52000004,6323456.9349
2020-03-01,Asamblea Nacional,total,ejecutado,169776207.49,4998698.48985,169776207.49,4998698.48985
2020-06-01,Asamblea Nacional,total,ejecutado,329661805.66,9635116.51247,159885598.17000002,4673020.47305
2020-09-01,Asamblea Nacional,total,ejecutado,485475123.18,14084646.52684,155813317.51999998,4520469.52904
2005-03-01,Asignaciones y subvenciones,capital,ejecutado,559615113.33,34063046,559615113.33,34063045.502
2005-06-01,Asignaciones y subvenciones,capital,ejecutado,1389446931.89,83556900,829831818.5600001,49903434.492
2005-09-01,Asignaciones y subvenciones,capital,ejecutado,2102363960.54,124881327,712917028.6499999,42347579.369
2005-12-01,Asignaciones y subvenciones,capital,ejecutado,3487085412.23,204620971,1384721451.69,81254977.681
2006-03-01,Asignaciones y subvenciones,capital,ejecutado,738858258.51,42831775,738858258.51,42831775.168
2006-06-01,Asignaciones y subvenciones,capital,ejecutado,1493628006.05,85544752,754769747.54,43228026.315
2006-09-01,Asignaciones y subvenciones,capital,ejecutado,2115251648.58,119674385,621623642.53,35169539.828
2006-12-01,Asignaciones y subvenciones,capital,ejecutado,3215163865.66,179680558,1099912217.08,61468979.209
2007-03-01,Asignaciones y subvenciones,capital,ejecutado,697556602.67,38511906,697556602.67,38511905.541
2007-06-01,Asignaciones y subvenciones,capital,ejecutado,1370080640.94,74732210,672524038.2700001,36683393.95
2007-09-01,Asignaciones y subvenciones,capital,ejecutado,2004234634.72,107993693,634153993.78,34169967.09
2007-12-01,Asignaciones y subvenciones,capital,ejecutado,3103626349.97,165187955,1099391715.2499998,58514218.088
2008-03-01,Asignaciones y subvenciones,capital,ejecutado,678821242.6,35691095,678821242.6,35691094.548
2008-06-01,Asignaciones y subvenciones,capital,ejecutado,1726123685.84,89661909,1047302443.2399999,54401163.419
2008-09-01,Asignaciones y subvenciones,capital,ejecutado,2451118732.45,125777558,724995046.6099999,37202647.602
2008-12-01,Asignaciones y subvenciones,capital,ejecutado,3293339454.62,166935573,842220722.1700001,42691195.535
2009-03-01,Asignaciones y subvenciones,capital,ejecutado,790593276.14,39590413,790593276.14,39590413.096
