date,concept,type,stock_cord,stock_usd,flow_cord,flow_usd
2013-06-01,Gastos totales,ejecutado,22253156062.07,905769256,11266153216.83,458565750.68
2013-09-01,Gastos totales,ejecutado,33001892840.01,1326944846,10748736777.939999,432186751.6
2013-12-01,Gastos totales,ejecutado,46513181237.83,1847349942,13511288397.820004,536623752.03
2014-03-01,Gastos totales,ejecutado,12881158473.17,505411657,12881158473.17,505411657.04
2014-06-01,Gastos totales,ejecutado,26187120958.3,1015136304,13305962485.13,515801855.45
2014-09-01,Gastos totales,ejecutado,39021519885.13,1494269643,12834398926.829998,491473749.93
2014-12-01,Gastos totales,ejecutado,54639062781.25,2066746002,15617542896.120003,590740263.57
2015-03-01,Gastos totales,ejecutado,16292043545.02,608802914,16292043545.02,608802913.79
2015-06-01,Gastos totales,ejecutado,29245506216.86,1079708183,12953462671.84,478225938.24
2015-09-01,Gastos totales,ejecutado,42340632071.16,1544161831,13095125854.300003,477578924.24
2015-12-01,Gastos totales,ejecutado,63640726305.65,2292606978,21300094234.489998,767319097.6
2016-03-01,Gastos totales,ejecutado,16923542079.76,602256362,16923542079.76,602256361.54
2016-06-01,Gastos totales,ejecutado,34684877043.59,1219443936,17761334963.829994,624449444.98
2016-09-01,Gastos totales,ejecutado,50781525213.34,1763721750,16096648169.75,559061752.35
2016-12-01,Gastos totales,ejecutado,72772094000.93,2496680270,21990568787.589996,754457047.95
2017-03-01,Gastos totales,ejecutado,17902707415.41,606794006,17902707415.41,606794005.87
2017-06-01,Gastos totales,ejecutado,37629937475.76,1260091946,19727230060.350002,660594340.37
2017-09-01,Gastos totales,ejecutado,55177183894.27,1825224582,17547246418.509995,580451252.66
2017-12-01,Gastos totales,ejecutado,80474045667,2629491649,25296861772.730003,826575652.19
2018-03-01,Gastos totales,ejecutado,22885009664.98,738727632,22885009664.98,738727632.21
2018-06-01,Gastos totales,ejecutado,38101497902.34,1215126480,15216488237.359997,485281650.63
2018-09-01,Gastos totales,ejecutado,56806217810.95,1789630558,18704719908.61,589275956.5
2018-12-01,Gastos totales,ejecutado,80780905571.5,2513826358,23974687760.550003,746069898.35
2019-03-01,Gastos totales,ejecutado,16865036319.54,518479065,16865036319.54,518479064.66
2019-06-01,Gastos totales,ejecutado,35694042158.28,1084141238,18829005838.739998,571896610.04
2019-09-01,Gastos totales,ejecutado,52428714992.86,1573067693,16734672834.580002,502106015.5
2019-12-01,Gastos totales,ejecutado,80814568239.36,2397721298,28385853246.5,842191777.6
2020-03-01,Gastos totales,ejecutado,20281548434.79,597146956,20281548434.79,597146956.17
2020-06-01,Gastos totales,ejecutado,41771338380.96,1220862427,21489789946.17,628088017.49
2020-09-01,Gastos totales,ejecutado,59713942739.24,1732426104,17942604358.28,520552399.27
2005-03-01,Intereses,ejecutado,188856892.85,11495474,188856892.85,11495473.91
2005-06-01,Intereses,ejecutado,430933210.57,25914947,242076317.72,14557696.38
2005-09-01,Intereses,ejecutado,540411664.06,32100686,109478453.48999995,6503067.41
2005-12-01,Intereses,ejecutado,840417894.87,49315433,300006230.81000006,17604262.26
2006-03-01,Intereses,ejecutado,465745445.37,26999366,465745445.37,26999365.54
2006-06-01,Intereses,ejecutado,727141496.49,41645670,261396051.12,14970970.17
2006-09-01,Intereses,ejecutado,1222461227.35,69163069,495319730.8599999,28023655.81
2006-12-01,Intereses,ejecutado,1598989386.92,89360082,376528159.5700002,21042407.98
2007-03-01,Intereses,ejecutado,476057265.32,26282989,476057265.32,26282988.88
2007-06-01,Intereses,ejecutado,730045914.16,39820973,253988648.83999997,13854026.23
2007-09-01,Intereses,ejecutado,1224832513.9,65997356,494786599.7400001,26660467.32
2007-12-01,Intereses,ejecutado,1518873540.52,80840793,294041026.6199999,15650091.34
2008-03-01,Intereses,ejecutado,498748470.79,26223220,498748470.79,26223220.06
2008-06-01,Intereses,ejecutado,605949724.12,31475502,107201253.32999998,5568470.63
2008-09-01,Intereses,ejecutado,1123386361.01,57645838,517436636.89,26551923.28
2008-12-01,Intereses,ejecutado,1325541703.45,67190178,202155342.44000006,10247020.79
2009-03-01,Intereses,ejecutado,555577455.36,27821563,555577455.36,27821563.41
2009-06-01,Intereses,ejecutado,756740684.12,37439521,201163228.76,9952491.14
2009-09-01,Intereses,ejecutado,1316500803.05,64341671,559760118.93,27357295.4
2009-12-01,Intereses,ejecutado,1525565110.37,73648013,209064307.31999993,10092765.41
2010-03-01,Intereses,ejecutado,621530060.23,29642157,621530060.23,29642156.91
2010-06-01,Intereses,ejecutado,920702465.76,43382350,299172405.53,14096629.94
2010-09-01,Intereses,ejecutado,1533589172.74,71382378,612886706.98,28527399.22
2010-12-01,Intereses,ejecutado,1859851934.8,85510515,326262762.05999994,15000601
2011-03-01,Intereses,ejecutado,639675089.11,29054794,639675089.11,29054793.95
2011-06-01,Intereses,ejecutado,1004062832.98,45057327,364387743.87,16351902.85
2011-09-01,Intereses,ejecutado,1746181865.37,77407340,742119032.3899999,32897753.27
2011-12-01,Intereses,ejecutado,2130224438.72,93277542,384042573.35000014,16816325.31
2012-03-01,Intereses,ejecutado,763249156.7,33015176,763249156.7,33015176.02
2012-06-01,Intereses,ejecutado,1143149002.47,48851932,379899845.77,16234840.2
2012-09-01,Intereses,ejecutado,1938410266.55,81832762,795261264.0799999,33573091.9
2012-12-01,Intereses,ejecutado,2326783538.66,97031162,388373272.1099999,16195881.28
2013-03-01,Intereses,ejecutado,735359430.95,30295587,735359430.95,30295587
2013-06-01,Intereses,ejecutado,1165296833.26,47431027,429937402.30999994,17499723.63
2013-09-01,Intereses,ejecutado,1944196094.97,78172516,778899261.71,31318093.34
2013-12-01,Intereses,ejecutado,2326582814.7,92404185,382386719.7299998,15187137.62
2014-03-01,Intereses,ejecutado,808990651.81,31741967,808990651.81,31741966.9
2014-06-01,Intereses,ejecutado,1169590342.25,45338837,360599690.44000006,13978544.55
2014-09-01,Intereses,ejecutado,1945546737.56,74501748,775956395.31,29714067.76
2014-12-01,Intereses,ejecutado,2333115564.53,88251098,387568826.97000027,14659957.24
2015-03-01,Intereses,ejecutado,869448008.38,32489631,869448008.38,32489630.87
2015-06-01,Intereses,ejecutado,1304313279.95,48153645,434865271.57000005,16054691.92
2015-09-01,Intereses,ejecutado,2190069884.05,79871796,885756604.1000001,32303522
2015-12-01,Intereses,ejecutado,2706985407.61,97517015,516915523.55999994,18621474.1
2016-03-01,Intereses,ejecutado,928478514.07,33041670,928478514.07,33041669.94
2016-06-01,Intereses,ejecutado,1536619010.44,54024142,608140496.37,21380881.35
2016-09-01,Intereses,ejecutado,2592936499.67,90056738,1056317489.23,36687557.58
2016-12-01,Intereses,ejecutado,3202701377.53,109878951,609764877.8600001,20919941.37
2017-03-01,Intereses,ejecutado,947973424.12,32130592,947973424.12,32130592.21
2017-06-01,Intereses,ejecutado,1684624524.96,56412047,736651100.84,24667809.24
2017-09-01,Intereses,ejecutado,2651056567.13,87695190,966432042.1700001,31968929.83
2017-12-01,Intereses,ejecutado,3677801238,120172256,1026744670.8699999,33548910.28
2018-03-01,Intereses,ejecutado,1003215174.12,32383765,1003215174.12,32383764.79
2018-06-01,Intereses,ejecutado,1969364632.33,62806641,966149458.2099999,30812273.93
2018-09-01,Intereses,ejecutado,3020057002.38,95144273,1050692370.0500002,33101150.64
2018-12-01,Intereses,ejecutado,3988959628.96,124132699,968902626.5799999,30151345.09
2019-03-01,Intereses,ejecutado,1031839049.39,31721660,1031839049.39,31721659.83
2019-06-01,Intereses,ejecutado,2157900771.11,65542289,1126061721.7200003,34202064.99
2019-09-01,Intereses,ejecutado,3211199697.84,96348623,1053298926.73,31603111.24
2019-12-01,Intereses,ejecutado,4414958155.63,130989244,1203758457.79,35714814.23
2020-03-01,Intereses,ejecutado,1248040718,36745898,1248040718,36745898.29
2020-06-01,Intereses,ejecutado,2405732284.07,70313001,1157691566.0700002,33836170.68
2020-09-01,Intereses,ejecutado,3698483291.76,107300719,1292751007.69,37505404.75
2005-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2005-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2005-09-01,Inversión financiera con fines de política,ejecutado,20000000,1188008.6,20000000,1188008.6
2005-12-01,Inversión financiera con fines de política,ejecutado,20000000,1173593.1,0,0
2006-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2006-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2006-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2006-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2007-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2007-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2007-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2007-12-01,Inversión financiera con fines de política,ejecutado,41707950,2219871.3,41707950,2219871.3
2008-03-01,Inversión financiera con fines de política,ejecutado,19402750,1020158.7,19402750,1020158.7
2008-06-01,Inversión financiera con fines de política,ejecutado,49330200,2562411.9,29927450,1554553.9
2008-09-01,Inversión financiera con fines de política,ejecutado,88429200,4537686.7,39099000,2006339.7
2008-12-01,Inversión financiera con fines de política,ejecutado,98129217,4974056.7,9700017,491682.7
2009-03-01,Inversión financiera con fines de política,ejecutado,19500000,976498.4,19500000,976498.4
2009-06-01,Inversión financiera con fines de política,ejecutado,19500000,964756.7,0,0
2009-09-01,Inversión financiera con fines de política,ejecutado,19500000,953028.3,0,0
2009-12-01,Inversión financiera con fines de política,ejecutado,36500056,1762072.7,17000056,820692.8
2010-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2010-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2010-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2010-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2011-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2011-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2011-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2011-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2012-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2012-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2012-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2012-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2013-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2013-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2013-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2013-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2014-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2014-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2014-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2014-12-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2015-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2015-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2015-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2015-12-01,Inversión financiera con fines de política,ejecutado,65520000,2360306.3,65520000,2360306.3
2016-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2016-06-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2016-09-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2016-12-01,Inversión financiera con fines de política,ejecutado,229895484.64,7887302.5,229895484.64,7887302.5
2017-03-01,Inversión financiera con fines de política,ejecutado,0,0,0,0
2017-06-01,Inversión financiera con fines de política,ejecutado,100000000,3348642.1,100000000,3348642.1
2017-09-01,Inversión financiera con fines de política,ejecutado,230550000,7626440.8,130550000,4318507.3
2017-12-01,Inversión financiera con fines de política,ejecutado,468813660,15318499.2,238263660,7785271.6
2018-03-01,Inversión financiera con fines de política,ejecutado,38060298.68,1228585.6,38060298.68,1228585.6
2018-06-01,Inversión financiera con fines de política,ejecutado,52127414.85,1662438.6,14067116.170000002,448626.1
2018-09-01,Inversión financiera con fines de política,ejecutado,104430313.76,3289986.3,52302898.910000004,1647757.4
2018-12-01,Inversión financiera con fines de política,ejecutado,432375515.06,13455122.3,327945201.3,10205348.5
2019-03-01,Inversión financiera con fines de política,ejecutado,3684917.01,113284.8,3684917.01,113284.8
2019-06-01,Inversión financiera con fines de política,ejecutado,78229546.72,2376079.4,74544629.71,2264156.8
2019-09-01,Inversión financiera con fines de política,ejecutado,118508977.74,3555735.5,40279431.019999996,1208541.4
2019-12-01,Inversión financiera con fines de política,ejecutado,174212859.64,5168794.4,55703881.89999999,1652701.8
2020-03-01,Inversión financiera con fines de política,ejecutado,91763354,2701776.3,91763354,2701776.3
2020-06-01,Inversión financiera con fines de política,ejecutado,141578222,4137945.7,49814868,1455952.9
2020-09-01,Inversión financiera con fines de política,ejecutado,141578222,4107479.7,0,0
2005-03-01,Inversión real directa,ejecutado,582386986.99,35449140,582386986.99,35449139.8908
2005-06-01,Inversión real directa,ejecutado,1831446643.16,110137350,1249059656.17,75114457.3317
2005-09-01,Inversión real directa,ejecutado,2689595589.41,159763139,858148946.2499998,50974417.9913
2005-12-01,Inversión real directa,ejecutado,4414985840.94,259069848,1725390251.5299997,101245305.4782
2006-03-01,Inversión real directa,ejecutado,461143113.86,26732567,461143113.86,26732567.3712
2006-06-01,Inversión real directa,ejecutado,1223212781.25,70057225,762069667.39,43646115.5774
2006-09-01,Inversión real directa,ejecutado,1766436215.49,99939488,543223434.24,30733898.9364
2006-12-01,Inversión real directa,ejecutado,3223133819.97,180125962,1456697604.4799998,81408055.4554
2007-03-01,Inversión real directa,ejecutado,345711913.12,19086658,345711913.12,19086658.3321
2007-06-01,Inversión real directa,ejecutado,1061818648.94,57917799,716106735.82,39060649.1445
2007-09-01,Inversión real directa,ejecutado,1832072447.4,98717119,770253798.46,41503400.1241
2007-12-01,Inversión real directa,ejecutado,3927568000.4,209041570,2095495553,111531024.0112
2008-03-01,Inversión real directa,ejecutado,341565764.01,17958860,341565764.01,17958860.4667
2008-06-01,Inversión real directa,ejecutado,1202364169.56,62455702,860798405.55,44713382.4936
2008-09-01,Inversión real directa,ejecutado,1998078382.85,102530088,795714213.29,40831555.4805
2008-12-01,Inversión real directa,ejecutado,3449882493.24,174870559,1451804110.3899999,73590273.3373
2009-03-01,Inversión real directa,ejecutado,484200474.49,24247230,484200474.49,24247229.7515
2009-06-01,Inversión real directa,ejecutado,1281899590.16,63421602,797699115.6700001,39465927.3837
2009-09-01,Inversión real directa,ejecutado,2220482708.07,108522203,938583117.9100001,45871605.9642
2009-12-01,Inversión real directa,ejecutado,3637132295.03,175585797,1416649586.96,68390019.023
2010-03-01,Inversión real directa,ejecutado,606819924.52,28940598,606819924.52,28940597.6837
2010-06-01,Inversión real directa,ejecutado,1589508735.36,74895666,982688810.8399999,46303068.9356
2010-09-01,Inversión real directa,ejecutado,2188016205.04,101843311,598507469.6800001,27858103.8414
2010-12-01,Inversión real directa,ejecutado,3715029345.73,170806109,1527013140.69,70207567.3852
2011-03-01,Inversión real directa,ejecutado,821037641.51,37292494,821037641.51,37292494.1135
2011-06-01,Inversión real directa,ejecutado,1923594589.99,86321322,1102556948.48,49477251.6808
2011-09-01,Inversión real directa,ejecutado,2653422995.94,117624870,729828405.95,32352916.1463
2011-12-01,Inversión real directa,ejecutado,3870951709.81,169499914,1217528713.87,53312732.3547
2012-03-01,Inversión real directa,ejecutado,1135722812.05,49126931,1135722812.05,49126930.866
2012-06-01,Inversión real directa,ejecutado,1979013658.54,84572213,843290846.49,36037635.42
2012-09-01,Inversión real directa,ejecutado,2641886138.13,111531003,662872479.5900002,27984109.9752
2012-12-01,Inversión real directa,ejecutado,4720341507.63,196846941,2078455369.5,86675419.8204
2013-03-01,Inversión real directa,ejecutado,1192315800.08,49121430,1192315800.08,49121430.3217
2013-06-01,Inversión real directa,ejecutado,2661085155.46,108314035,1468769355.38,59783256.0109
2013-09-01,Inversión real directa,ejecutado,3662494557.32,147262107,1001409401.8600001,40264813.0062
2013-12-01,Inversión real directa,ejecutado,5556245575.17,220675724,1893751017.85,75213536.0213
2014-03-01,Inversión real directa,ejecutado,1482387939.2,58163724,1482387939.2,58163723.8828
2014-06-01,Inversión real directa,ejecutado,2888131747.29,111957607,1405743808.09,54493259.3425
2014-09-01,Inversión real directa,ejecutado,4381209886.54,167771757,1493078139.25,57175152.2003
2014-12-01,Inversión real directa,ejecutado,7106738807.32,268815446,2725528920.7799997,103094301.3079
2015-03-01,Inversión real directa,ejecutado,1593965306.02,59563475,1593965306.02,59563474.6556
2015-06-01,Inversión real directa,ejecutado,3532216578.58,130405099,1938251272.56,71557857.2957
2015-09-01,Inversión real directa,ejecutado,4788697509.62,174643683,1256480931.04,45823829.2665
2015-12-01,Inversión real directa,ejecutado,8276188653.66,298143170,3487491144.04,125634118.2376
2016-03-01,Inversión real directa,ejecutado,2192909871.56,78038859,2192909871.56,78038859.3719
2016-06-01,Inversión real directa,ejecutado,4659335661.06,163811987,2466425789.5000005,86714102.2045
2016-09-01,Inversión real directa,ejecutado,6574985856.78,228359536,1915650195.7199993,66533525.7385
2016-12-01,Inversión real directa,ejecutado,10299646634.21,353362438,3724660777.4299994,127786443.4478
2017-03-01,Inversión real directa,ejecutado,2134391462.51,72343021,2134391462.51,72343021.3975
2017-06-01,Inversión real directa,ejecutado,4242776560.98,142075404,2108385098.47,70602272.0429
2017-09-01,Inversión real directa,ejecutado,6343464101.64,209837578,2100687540.6600003,69489348.0911
2017-12-01,Inversión real directa,ejecutado,11617773231.86,379611059,5274309130.22,172338195.4769
2005-03-01,Remuneraciones,ejecutado,788505054.92,47995279,788505054.92,47995279.12
2005-06-01,Remuneraciones,ejecutado,1797886021.89,108119122,1009380966.9700001,60700946.67
2005-09-01,Remuneraciones,ejecutado,2731203805.35,162234685,933317783.4599998,55439479.38
2005-12-01,Remuneraciones,ejecutado,4017876720.76,235767622,1286672915.4100003,75501523.35
2006-03-01,Remuneraciones,ejecutado,1025759058.8,59463477,1025759058.8,59463477.44
2006-06-01,Remuneraciones,ejecutado,2140233282.38,122577860,1114474223.5800002,63829427.74
2006-09-01,Remuneraciones,ejecutado,3269673717.65,184988009,1129440435.27,63900240.68
2006-12-01,Remuneraciones,ejecutado,4878441237.88,272633396,1608767520.23,89906535.92
2007-03-01,Remuneraciones,ejecutado,1535350830.43,84766291,1535350830.43,84766291.26
2007-06-01,Remuneraciones,ejecutado,2779239559.99,151595979,1243888729.5599997,67848965.54
2007-09-01,Remuneraciones,ejecutado,4442191585.09,239357541,1662952025.1000004,89604443.92
2007-12-01,Remuneraciones,ejecutado,6788479085.73,361311205,2346287500.6399994,124879218.76
2008-03-01,Remuneraciones,ejecutado,1859474196.6,97767520,1859474196.6,97767519.92
2008-06-01,Remuneraciones,ejecutado,3952862133.82,205327793,2093387937.2200003,108739113.53
2008-09-01,Remuneraciones,ejecutado,6060843154.57,311008210,2107981020.7499995,108169670.17
2008-12-01,Remuneraciones,ejecutado,8911121783.07,451694470,2850278628.5,144477331.24
2009-03-01,Remuneraciones,ejecutado,2498245260.66,125104229,2498245260.66,125104228.52
2009-06-01,Remuneraciones,ejecutado,4641643583.53,229643941,2143398322.87,106043996.92
2009-09-01,Remuneraciones,ejecutado,6957754011.11,340048041,2316110427.58,113195840.49
2009-12-01,Remuneraciones,ejecutado,10044791164.17,484921229,3087037153.0600004,149029464.71
2010-03-01,Remuneraciones,ejecutado,3069478964.61,146390308,3069478964.61,146390308.27
2010-06-01,Remuneraciones,ejecutado,4842070888.97,228152330,1772591924.3600001,83522316.69
2010-09-01,Remuneraciones,ejecutado,7279788453.56,338844731,2437717564.59,113465900.58
2010-12-01,Remuneraciones,ejecutado,10513914772.17,483398839,3234126318.6099997,148695604.11
2011-03-01,Remuneraciones,ejecutado,2623381372.55,119157064,2623381372.55,119157063.51
2011-06-01,Remuneraciones,ejecutado,5344563453.3,239837327,2721182080.75,122113067.14
2011-09-01,Remuneraciones,ejecutado,8116734728.16,359810657,2772171274.8599997,122888920.28
2011-12-01,Remuneraciones,ejecutado,11809429462.11,517107272,3692694733.950001,161694458.44
2012-03-01,Remuneraciones,ejecutado,3913489249.12,169282252,3913489249.12,169282252.45
2012-06-01,Remuneraciones,ejecutado,6109017948.45,261065992,2195528699.33,93824880.41
2012-09-01,Remuneraciones,ejecutado,9222782330.55,389352949,3113764382.0999994,131452017.68
2012-12-01,Remuneraciones,ejecutado,13468226121.32,561649853,4245443790.7700005,177042831.08
2013-03-01,Remuneraciones,ejecutado,3351649765.85,138082403,3351649765.85,138082402.69
2013-06-01,Remuneraciones,ejecutado,6881470771.61,280096209,3529821005.7599998,143674152.85
2013-09-01,Remuneraciones,ejecutado,10369014301.73,416918816,3487543530.12,140227650.98
2013-12-01,Remuneraciones,ejecutado,15026473144.22,596801886,4657458842.49,184978883.24
2014-03-01,Remuneraciones,ejecutado,4042301565.21,158605791,4042301565.21,158605791.29
2014-06-01,Remuneraciones,ejecutado,8247459093.43,319710409,4205157528.2200003,163011736.88
2014-09-01,Remuneraciones,ejecutado,12421189080.26,475650509,4173729986.83,159826629.94
2014-12-01,Remuneraciones,ejecutado,18114115803.47,685174205,5692926723.210001,215337396.88
2015-03-01,Remuneraciones,ejecutado,5810022170.08,217109561,5810022170.08,217109561.27
2015-06-01,Remuneraciones,ejecutado,9217920492.73,340314307,3407898322.6499996,125815422.03
2015-09-01,Remuneraciones,ejecutado,13846506790.64,504981769,4628586297.91,168804430.71
2015-12-01,Remuneraciones,ejecutado,20341251360.41,732777539,6494744569.77,233968051.39
2016-03-01,Remuneraciones,ejecutado,5005399743.52,178126649,5005399743.52,178126648.87
2016-06-01,Remuneraciones,ejecutado,10339885098.16,363527602,5334485354.639999,187548763.97
2016-09-01,Remuneraciones,ejecutado,15541055609.89,539765154,5201170511.73,180644782.06
2016-12-01,Remuneraciones,ejecutado,22516630866.94,772505296,6975575257.049999,239319499.51
2017-03-01,Remuneraciones,ejecutado,5654116880.72,191640524,5654116880.72,191640524.09
2017-06-01,Remuneraciones,ejecutado,11436098849.88,382954026,5781981969.159999,193617885.19
2017-09-01,Remuneraciones,ejecutado,17234410831.83,570102859,5798311981.950003,191804307.81
2017-12-01,Remuneraciones,ejecutado,25162718916.76,822192531,7928308084.9299965,259057684.11
2018-03-01,Remuneraciones,ejecutado,7882735307.92,254454530,7882735307.92,254454530.48
2018-06-01,Remuneraciones,ejecutado,12150485240.61,387501205,4267749932.6900005,136106353.81
2018-09-01,Remuneraciones,ejecutado,18274140648.88,575710931,6123655408.27,192920445.51
2018-12-01,Remuneraciones,ejecutado,26622558816.64,828469173,8348418167.759998,259794978.61
2019-03-01,Remuneraciones,ejecutado,6123434045.57,188251736,6123434045.57,188251735.5
2019-06-01,Remuneraciones,ejecutado,12559625649.13,381475655,6436191603.559999,195487546.77
2019-09-01,Remuneraciones,ejecutado,18956695118.57,568775425,6397069469.440001,191937248.73
2019-12-01,Remuneraciones,ejecutado,27433262809.43,813928973,8476567690.860001,251494839.68
2020-03-01,Remuneraciones,ejecutado,7352529305.43,216479551,7352529305.43,216479550.81
2020-06-01,Remuneraciones,ejecutado,14660623581.52,428490089,7308094276.09,213595686.93
2020-09-01,Remuneraciones,ejecutado,19896913979.57,577251000,5236290398.049999,151915712.77
2018-03-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,66123714.71,2134472,66123714.71,2134472
2018-06-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,174171144.13,5554636,108047429.41999999,3445830
2018-09-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,552345953.03,17401180,378174808.9,11914069
2018-12-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,795998000,24770715,243652046.97000003,7582224
2019-03-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,69284333.33,2129997,69284333.33,2129997
2019-06-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,183652999.99,5578124,114368666.66000001,3473739
2019-09-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,240837333.32,7226067,57184333.32999998,1715755
2019-12-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,355205999.98,10538756,114368666.66000003,3393252
2020-03-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,69284333.33,2039929,69284333.33,2039929
2020-06-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,196552999.99,5744709,127268666.66000001,3719716
2020-09-01,Subsidios y subvenciones a entidades empresariales del sector privado,ejecutado,253737333.32,7361450,57184333.32999998,1659037
2005-03-01,Transferencias corrientes al sector privado,ejecutado,379004820.06,23069531,379004820.06,23069531.4
2005-06-01,Transferencias corrientes al sector privado,ejecutado,751453989.48,45190042,372449169.42,22397903.18
2005-09-01,Transferencias corrientes al sector privado,ejecutado,1091783498.94,64852411,340329509.46000004,20215719.83
2005-12-01,Transferencias corrientes al sector privado,ejecutado,1776662081.65,104253919,684878582.71,40188439.26
2006-03-01,Transferencias corrientes al sector privado,ejecutado,422937084.08,24517755,422937084.08,24517755.45
2006-06-01,Transferencias corrientes al sector privado,ejecutado,925651903.92,53014982,502714819.84,28792051.53
2006-09-01,Transferencias corrientes al sector privado,ejecutado,1408524555.52,79689956,482872651.6,27319438.63
2006-12-01,Transferencias corrientes al sector privado,ejecutado,2293200294.88,128156301,884675739.3600001,49440413.32
2007-03-01,Transferencias corrientes al sector privado,ejecutado,516537123.63,28517871,516537123.63,28517870.57
2007-06-01,Transferencias corrientes al sector privado,ejecutado,684208601.03,37320738,167671477.39999998,9145782.92
2007-09-01,Transferencias corrientes al sector privado,ejecutado,863421319.71,46523523,179212718.68000007,9656475.81
2007-12-01,Transferencias corrientes al sector privado,ejecutado,1080496457.45,57508534,217075137.74,11553645.33
2008-03-01,Transferencias corrientes al sector privado,ejecutado,186622487.06,9812246,186622487.06,9812245.72
2008-06-01,Transferencias corrientes al sector privado,ejecutado,487996615.2,25348536,301374128.14,15654602.26
2008-09-01,Transferencias corrientes al sector privado,ejecutado,744651506.19,38211306,256654890.99000007,13170078.21
2008-12-01,Transferencias corrientes al sector privado,ejecutado,954988706.44,48407274,210337200.25,10661749.71
2009-03-01,Transferencias corrientes al sector privado,ejecutado,207798172.68,10405876,207798172.68,10405875.87
2009-06-01,Transferencias corrientes al sector privado,ejecutado,616945094.17,30523176,409146921.48999995,20242422.71
2009-09-01,Transferencias corrientes al sector privado,ejecutado,937603654.25,45823736,320658560.08000004,15671625.49
2009-12-01,Transferencias corrientes al sector privado,ejecutado,1300406393.36,62778275,362802739.1099999,17514624.97
2010-03-01,Transferencias corrientes al sector privado,ejecutado,264016131.36,12591519,264016131.36,12591519.05
2010-06-01,Transferencias corrientes al sector privado,ejecutado,532694772.77,25099912,268678641.40999997,12659801.88
2010-09-01,Transferencias corrientes al sector privado,ejecutado,891470312.87,41494340,358775540.1,16699551.4
2010-12-01,Transferencias corrientes al sector privado,ejecutado,1308349582.44,60154061,416879269.57000005,19166881.17
2011-03-01,Transferencias corrientes al sector privado,ejecutado,290581238.08,13198541,290581238.08,13198541.17
2011-06-01,Transferencias corrientes al sector privado,ejecutado,644579287.17,28925501,353998049.09,15885665.22
2011-09-01,Transferencias corrientes al sector privado,ejecutado,992626213.91,44002607,348046926.74,15428740.43
2011-12-01,Transferencias corrientes al sector privado,ejecutado,1426963105.33,62483374,434336891.41999996,19018595.77
2012-03-01,Transferencias corrientes al sector privado,ejecutado,334200002.98,14456186,334200002.98,14456186.2
2012-06-01,Transferencias corrientes al sector privado,ejecutado,1071839901.28,45804571,737639898.3,31522692.13
2012-09-01,Transferencias corrientes al sector privado,ejecutado,1403420225.54,59247392,331580324.26,13998137.72
