date,concept,cat,type,cord,usd
2014-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,292935452.81,11080409.239
2015-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,318600873.66,11477345.226
2016-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,320341940.09,10990358.494
2017-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,359351203.78,11741810.439
2018-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,343288577.86,10682820.02
2019-01-01,Ministerio del Ambiente y de los Recursos Naturales,total,ejecutado,328077737.23,9733875.896
2005-01-01,Ministerio del Trabajo,capital,actualizado,51529636.8,3023741.333
2006-01-01,Ministerio del Trabajo,capital,actualizado,54512749,3046464.057
2007-01-01,Ministerio del Trabajo,capital,actualizado,47330474.73,2519125.515
2008-01-01,Ministerio del Trabajo,capital,actualizado,75867890,3845655.707
2009-01-01,Ministerio del Trabajo,capital,actualizado,162335631,7836896.996
2010-01-01,Ministerio del Trabajo,capital,actualizado,197782391,9093451.899
2011-01-01,Ministerio del Trabajo,capital,actualizado,121562,5322.915
2012-01-01,Ministerio del Trabajo,capital,actualizado,0,0
2013-01-01,Ministerio del Trabajo,capital,actualizado,1020000,40511.031
2014-01-01,Ministerio del Trabajo,capital,actualizado,0,0
2015-01-01,Ministerio del Trabajo,capital,actualizado,186439,6716.318
2016-01-01,Ministerio del Trabajo,capital,actualizado,4065394,139476.39
2017-01-01,Ministerio del Trabajo,capital,actualizado,3533297,115450.576
2018-01-01,Ministerio del Trabajo,capital,actualizado,2277000,70858.114
2019-01-01,Ministerio del Trabajo,capital,actualizado,2160000,64085.945
2020-01-01,Ministerio del Trabajo,capital,actualizado,910000,26400.999
2005-01-01,Ministerio del Trabajo,corriente,actualizado,40633392.870000005,2384353.493
2006-01-01,Ministerio del Trabajo,corriente,actualizado,44499436,2486866.555
2007-01-01,Ministerio del Trabajo,corriente,actualizado,49974713.00000001,2659862.918
2008-01-01,Ministerio del Trabajo,corriente,actualizado,75574460,3830782.079
2009-01-01,Ministerio del Trabajo,corriente,actualizado,60077357,2900287.852
2010-01-01,Ministerio del Trabajo,corriente,actualizado,87221238.48000002,4010175.692
2011-01-01,Ministerio del Trabajo,corriente,actualizado,44924043,1967118.683
2012-01-01,Ministerio del Trabajo,corriente,actualizado,53609226,2235603.534
2013-01-01,Ministerio del Trabajo,corriente,actualizado,64306691,2554049.384
2014-01-01,Ministerio del Trabajo,corriente,actualizado,81214764,3071983.308
2015-01-01,Ministerio del Trabajo,corriente,actualizado,91862865.67,3309287.293
2016-01-01,Ministerio del Trabajo,corriente,actualizado,97635919.24,3349713.603
2017-01-01,Ministerio del Trabajo,corriente,actualizado,102829681,3359962.647
2018-01-01,Ministerio del Trabajo,corriente,actualizado,111701354,3476041.843
2019-01-01,Ministerio del Trabajo,corriente,actualizado,111820824.1,3317658.899
2020-01-01,Ministerio del Trabajo,corriente,actualizado,112304855,3258198.228
2005-01-01,Ministerio del Trabajo,total,actualizado,92163029.67,5408094.826
2006-01-01,Ministerio del Trabajo,total,actualizado,99012185,5533330.612
2007-01-01,Ministerio del Trabajo,total,actualizado,97305187.73,5178988.432
2008-01-01,Ministerio del Trabajo,total,actualizado,151442350,7676437.786
2009-01-01,Ministerio del Trabajo,total,actualizado,222412988,10737184.848
2010-01-01,Ministerio del Trabajo,total,actualizado,285003629.48,13103627.591
2011-01-01,Ministerio del Trabajo,total,actualizado,45045605,1972441.599
2012-01-01,Ministerio del Trabajo,total,actualizado,53609226,2235603.534
2013-01-01,Ministerio del Trabajo,total,actualizado,65326691,2594560.415
2014-01-01,Ministerio del Trabajo,total,actualizado,81214764,3071983.308
2015-01-01,Ministerio del Trabajo,total,actualizado,92049304.67,3316003.611
2016-01-01,Ministerio del Trabajo,total,actualizado,101701313.24,3489189.993
2017-01-01,Ministerio del Trabajo,total,actualizado,106362978,3475413.223
2018-01-01,Ministerio del Trabajo,total,actualizado,113978354,3546899.957
2019-01-01,Ministerio del Trabajo,total,actualizado,113980824.1,3381744.844
2020-01-01,Ministerio del Trabajo,total,actualizado,113214855,3284599.227
2005-01-01,Ministerio del Trabajo,capital,ejecutado,46208956.93,2711525.671
2006-01-01,Ministerio del Trabajo,capital,ejecutado,54505478.61,3046057.748
2007-01-01,Ministerio del Trabajo,capital,ejecutado,44019180.69,2342884.618
2008-01-01,Ministerio del Trabajo,capital,ejecutado,75789348.5,3841674.529
2009-01-01,Ministerio del Trabajo,capital,ejecutado,157394155.09,7598342.85
2010-01-01,Ministerio del Trabajo,capital,ejecutado,196334940.24,9026902.375
2011-01-01,Ministerio del Trabajo,capital,ejecutado,121500,5320.201
2012-01-01,Ministerio del Trabajo,capital,ejecutado,0,0
2013-01-01,Ministerio del Trabajo,capital,ejecutado,1016716.15,40380.608
2014-01-01,Ministerio del Trabajo,capital,ejecutado,0,0
2015-01-01,Ministerio del Trabajo,capital,ejecutado,185488.99,6682.095
2016-01-01,Ministerio del Trabajo,capital,ejecutado,4064598.3,139449.091
2017-01-01,Ministerio del Trabajo,capital,ejecutado,3532310.1,115418.329
2018-01-01,Ministerio del Trabajo,capital,ejecutado,2276999.99,70858.114
2019-01-01,Ministerio del Trabajo,capital,ejecutado,2159953.78,64084.574
2005-01-01,Ministerio del Trabajo,corriente,ejecutado,40366899.33,2368715.744
2006-01-01,Ministerio del Trabajo,corriente,ejecutado,43172938.87,2412734.799
2007-01-01,Ministerio del Trabajo,corriente,ejecutado,48193604.19,2565064.869
2008-01-01,Ministerio del Trabajo,corriente,ejecutado,62272519.38,3156522.075
2009-01-01,Ministerio del Trabajo,corriente,ejecutado,56321401.61,2718965.765
2010-01-01,Ministerio del Trabajo,corriente,ejecutado,76952280.98,3538039.267
2011-01-01,Ministerio del Trabajo,corriente,ejecutado,44228472.42,1936661.276
2012-01-01,Ministerio del Trabajo,corriente,ejecutado,52820213.91,2202700.276
2013-01-01,Ministerio del Trabajo,corriente,ejecutado,63564602.01,2524576.06
2014-01-01,Ministerio del Trabajo,corriente,ejecutado,80319038.74,3038102.116
2015-01-01,Ministerio del Trabajo,corriente,ejecutado,91781744.62,3306364.971
2016-01-01,Ministerio del Trabajo,corriente,ejecutado,97574846.03,3347618.29
2017-01-01,Ministerio del Trabajo,corriente,ejecutado,102785568.35000001,3358521.265
2018-01-01,Ministerio del Trabajo,corriente,ejecutado,111127796.37,3458193.265
2019-01-01,Ministerio del Trabajo,corriente,ejecutado,111778761.91,3316410.938
2005-01-01,Ministerio del Trabajo,total,ejecutado,86575856.26,5080241.416
2006-01-01,Ministerio del Trabajo,total,ejecutado,97678417.48,5458792.547
2007-01-01,Ministerio del Trabajo,total,ejecutado,92212784.88,4907949.487
2008-01-01,Ministerio del Trabajo,total,ejecutado,138061867.88,6998196.604
2009-01-01,Ministerio del Trabajo,total,ejecutado,213715556.7,10317308.615
2010-01-01,Ministerio del Trabajo,total,ejecutado,273287221.22,12564941.642
2011-01-01,Ministerio del Trabajo,total,ejecutado,44349972.42,1941981.477
2012-01-01,Ministerio del Trabajo,total,ejecutado,52820213.91,2202700.276
2013-01-01,Ministerio del Trabajo,total,ejecutado,64581318.16,2564956.667
2014-01-01,Ministerio del Trabajo,total,ejecutado,80319038.74,3038102.116
2015-01-01,Ministerio del Trabajo,total,ejecutado,91967233.61,3313047.066
2016-01-01,Ministerio del Trabajo,total,ejecutado,101639444.33,3487067.382
2017-01-01,Ministerio del Trabajo,total,ejecutado,106317878.45,3473939.594
2018-01-01,Ministerio del Trabajo,total,ejecutado,113404796.36,3529051.379
2019-01-01,Ministerio del Trabajo,total,ejecutado,113938715.69,3380495.512
2005-01-01,Policía Nacional,capital,actualizado,0,0
2006-01-01,Policía Nacional,capital,actualizado,0,0
2007-01-01,Policía Nacional,capital,actualizado,0,0
2008-01-01,Policía Nacional,capital,actualizado,0,0
2009-01-01,Policía Nacional,capital,actualizado,0,0
2010-01-01,Policía Nacional,capital,actualizado,0,0
2011-01-01,Policía Nacional,capital,actualizado,0,0
2012-01-01,Policía Nacional,capital,actualizado,0,0
2013-01-01,Policía Nacional,capital,actualizado,0,0
2014-01-01,Policía Nacional,capital,actualizado,0,0
2015-01-01,Policía Nacional,capital,actualizado,223870111.96,8064744.2
2016-01-01,Policía Nacional,capital,actualizado,215313946,7387036
2017-01-01,Policía Nacional,capital,actualizado,348401102,11384015.6
2018-01-01,Policía Nacional,capital,actualizado,511556626.82,15919164.6
2019-01-01,Policía Nacional,capital,actualizado,381020146.54,11304646.4
2020-01-01,Policía Nacional,capital,actualizado,426252000,12366460.1
2005-01-01,Policía Nacional,corriente,actualizado,0,0
2006-01-01,Policía Nacional,corriente,actualizado,0,0
2007-01-01,Policía Nacional,corriente,actualizado,0,0
2008-01-01,Policía Nacional,corriente,actualizado,0,0
2009-01-01,Policía Nacional,corriente,actualizado,0,0
2010-01-01,Policía Nacional,corriente,actualizado,0,0
2011-01-01,Policía Nacional,corriente,actualizado,0,0
2012-01-01,Policía Nacional,corriente,actualizado,0,0
2013-01-01,Policía Nacional,corriente,actualizado,0,0
2014-01-01,Policía Nacional,corriente,actualizado,0,0
2015-01-01,Policía Nacional,corriente,actualizado,2289126965.96,82463993.7
2016-01-01,Policía Nacional,corriente,actualizado,2742585323.7,94093192.7
2017-01-01,Policía Nacional,corriente,actualizado,2963430688.29,96830179
2018-01-01,Policía Nacional,corriente,actualizado,3143133122.97,97811368.1
2019-01-01,Policía Nacional,corriente,actualizado,3408438026.98,101126376.4
2020-01-01,Policía Nacional,corriente,actualizado,3412663132.54,99008479.8
2005-01-01,Policía Nacional,total,actualizado,0,0
2006-01-01,Policía Nacional,total,actualizado,0,0
2007-01-01,Policía Nacional,total,actualizado,0,0
2008-01-01,Policía Nacional,total,actualizado,0,0
2009-01-01,Policía Nacional,total,actualizado,0,0
2010-01-01,Policía Nacional,total,actualizado,0,0
2011-01-01,Policía Nacional,total,actualizado,0,0
2012-01-01,Policía Nacional,total,actualizado,0,0
2013-01-01,Policía Nacional,total,actualizado,0,0
2014-01-01,Policía Nacional,total,actualizado,0,0
2015-01-01,Policía Nacional,total,actualizado,2512997077.92,90528738
2016-01-01,Policía Nacional,total,actualizado,2957899269.7,101480228.8
2017-01-01,Policía Nacional,total,actualizado,3311831790.29,108214194.6
2018-01-01,Policía Nacional,total,actualizado,3654689749.79,113730532.7
2019-01-01,Policía Nacional,total,actualizado,3789458173.52,112431022.9
2020-01-01,Policía Nacional,total,actualizado,3838915132.54,111374939.9
2005-01-01,Policía Nacional,capital,ejecutado,0,0
2006-01-01,Policía Nacional,capital,ejecutado,0,0
2007-01-01,Policía Nacional,capital,ejecutado,0,0
2008-01-01,Policía Nacional,capital,ejecutado,0,0
2009-01-01,Policía Nacional,capital,ejecutado,0,0
2010-01-01,Policía Nacional,capital,ejecutado,0,0
2011-01-01,Policía Nacional,capital,ejecutado,0,0
2012-01-01,Policía Nacional,capital,ejecutado,0,0
2013-01-01,Policía Nacional,capital,ejecutado,0,0
2014-01-01,Policía Nacional,capital,ejecutado,0,0
2015-01-01,Policía Nacional,capital,ejecutado,221248878.24,7970316.4
2016-01-01,Policía Nacional,capital,ejecutado,211696621.03,7262932.1
2017-01-01,Policía Nacional,capital,ejecutado,334186499.3,10919553
2018-01-01,Policía Nacional,capital,ejecutado,410182652.65,12764501.2
2019-01-01,Policía Nacional,capital,ejecutado,370350099.71,10988072.3
2005-01-01,Policía Nacional,corriente,ejecutado,0,0
2006-01-01,Policía Nacional,corriente,ejecutado,0,0
2007-01-01,Policía Nacional,corriente,ejecutado,0,0
2008-01-01,Policía Nacional,corriente,ejecutado,0,0
2009-01-01,Policía Nacional,corriente,ejecutado,0,0
2010-01-01,Policía Nacional,corriente,ejecutado,0,0
2011-01-01,Policía Nacional,corriente,ejecutado,0,0
2012-01-01,Policía Nacional,corriente,ejecutado,0,0
2013-01-01,Policía Nacional,corriente,ejecutado,0,0
2014-01-01,Policía Nacional,corriente,ejecutado,0,0
2015-01-01,Policía Nacional,corriente,ejecutado,2284201976.06,82286574.9
2016-01-01,Policía Nacional,corriente,ejecutado,2724350612.86,93467592.4
2017-01-01,Policía Nacional,corriente,ejecutado,2959752307.64,96709987.8
2018-01-01,Policía Nacional,corriente,ejecutado,3136167360.15,97594600.1
2019-01-01,Policía Nacional,corriente,ejecutado,3408438026.98,101126376.4
2005-01-01,Policía Nacional,total,ejecutado,0,0
2006-01-01,Policía Nacional,total,ejecutado,0,0
2007-01-01,Policía Nacional,total,ejecutado,0,0
2008-01-01,Policía Nacional,total,ejecutado,0,0
2009-01-01,Policía Nacional,total,ejecutado,0,0
2010-01-01,Policía Nacional,total,ejecutado,0,0
2011-01-01,Policía Nacional,total,ejecutado,0,0
2012-01-01,Policía Nacional,total,ejecutado,0,0
2013-01-01,Policía Nacional,total,ejecutado,0,0
2014-01-01,Policía Nacional,total,ejecutado,0,0
2015-01-01,Policía Nacional,total,ejecutado,2505450854.3,90256891.2
2016-01-01,Policía Nacional,total,ejecutado,2936047233.89,100730524.5
2017-01-01,Policía Nacional,total,ejecutado,3293938806.94,107629540.9
2018-01-01,Policía Nacional,total,ejecutado,3546350012.8,110359101.2
2019-01-01,Policía Nacional,total,ejecutado,3778788126.69,112114448.8
2005-01-01,Presidencia de la República,capital,actualizado,57628481.79,3381619.4556
2006-01-01,Presidencia de la República,capital,actualizado,78508576,4387479.2469
2007-01-01,Presidencia de la República,capital,actualizado,59189547,3150314.8638
2008-01-01,Presidencia de la República,capital,actualizado,8185850,414931.2808
2009-01-01,Presidencia de la República,capital,actualizado,9387300,453180.2582
2010-01-01,Presidencia de la República,capital,actualizado,9211000,423494.655
2011-01-01,Presidencia de la República,capital,actualizado,33049438,1447157.527
2012-01-01,Presidencia de la República,capital,actualizado,11339632,472883.5551
2013-01-01,Presidencia de la República,capital,actualizado,27189110,1079861.6529
2014-01-01,Presidencia de la República,capital,actualizado,26466789.83,1001117.6857
2015-01-01,Presidencia de la República,capital,actualizado,9046725,325901.1339
2016-01-01,Presidencia de la República,capital,actualizado,16133062,553496.4761
2017-01-01,Presidencia de la República,capital,actualizado,3650000,119263.8501
2018-01-01,Presidencia de la República,capital,actualizado,15527775,483209.86
2019-01-01,Presidencia de la República,capital,actualizado,10620000,315089.2313
2020-01-01,Presidencia de la República,capital,actualizado,2500000,72530.2176
2005-01-01,Presidencia de la República,corriente,actualizado,187730479.06,11015959.8289
2006-01-01,Presidencia de la República,corriente,actualizado,210788410,11779984.0666
2007-01-01,Presidencia de la República,corriente,actualizado,144830593,7708488.9645
2008-01-01,Presidencia de la República,corriente,actualizado,179503069,9098803.2187
2009-01-01,Presidencia de la República,corriente,actualizado,177306976,8559651.9938
2010-01-01,Presidencia de la República,corriente,actualizado,172392805,7926113.5031
2011-01-01,Presidencia de la República,corriente,actualizado,179341203,7852931.4724
2012-01-01,Presidencia de la República,corriente,actualizado,211367888,8814430.5131
2013-01-01,Presidencia de la República,corriente,actualizado,261199048.63,10373963.561
2014-01-01,Presidencia de la República,corriente,actualizado,284166403.86,10748716.1988
2015-01-01,Presidencia de la República,corriente,actualizado,347441016.6,12516288.6319
2016-01-01,Presidencia de la República,corriente,actualizado,384131369,13178859.6048
2017-01-01,Presidencia de la República,corriente,actualizado,388985119,12710099.4312
2018-01-01,Presidencia de la República,corriente,actualizado,382526323,11903862.0135
2019-01-01,Presidencia de la República,corriente,actualizado,351806944,10437907.6777
2020-01-01,Presidencia de la República,corriente,actualizado,350168282,10159112.6741
2005-01-01,Presidencia de la República,total,actualizado,245358960.85,14397579.2845
2006-01-01,Presidencia de la República,total,actualizado,289296986,16167463.3135
2007-01-01,Presidencia de la República,total,actualizado,204020140,10858803.8283
